S/NO.,ENTRYDATETIME,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT,EXITDATETIME
3018,2022-06-20 13:30:00,C13566193082,1.11E+15,,Hourly         ,$9.02 ,2022-06-20 17:07:00
3019,2022-06-20 13:43:00,C13474031805,0,,Season         ,$0.00 ,2022-06-20 19:53:00
3023,2022-06-20 13:54:00,C13475514638,0,,Season         ,$0.00 ,2022-06-20 17:49:00
3025,2022-06-20 13:59:00,C13472020381,1.11E+15,,Hourly         ,$1.41 ,2022-06-20 14:33:00
3026,2022-06-20 14:05:00,C13471194581,1.11E+15,,               ,$3.58 ,2022-06-20 16:13:00
3029,2022-06-20 14:16:00,C13388751514,1.11E+15,,Hourly         ,$6.64 ,2022-06-20 17:02:00
3031,2022-06-20 14:18:00,C13471782919,1.11E+15,,Hourly         ,$0.80 ,2022-06-20 14:38:00
3034,2022-06-20 14:29:00,C13470155789,1.11E+15,,Hourly         ,$2.84 ,2022-06-20 15:39:00
3035,2022-06-20 14:30:00,C13474772119,1.11E+15,,Hourly         ,$7.12 ,2022-06-20 17:27:00
3039,2022-06-20 14:39:00,C13471054099,0,,Season         ,$0.00 ,2022-06-20 15:31:00
3041,2022-06-20 15:04:00,C13471826852,1.11E+15,,Hourly         ,$1.16 ,2022-06-20 15:33:00
3043,2022-06-20 15:16:00,C13469328332,1.11E+15,,Hourly         ,$4.56 ,2022-06-20 17:09:00
3044,2022-06-20 15:18:00,C13565806669,1.11E+15,,               ,$4.23 ,2022-06-20 17:48:00
3045,2022-06-20 15:27:00,C13469037553,1.11E+15,,Hourly         ,$0.44 ,2022-06-20 15:38:00
3050,2022-06-20 15:51:00,C13388802656,1.11E+15,,Hourly         ,$0.96 ,2022-06-20 16:14:00
3051,2022-06-20 15:52:00,C13058384414,1.11E+15,,Hourly         ,$1.50 ,2022-06-20 17:00:00
3052,2022-06-20 15:54:00,C13474721712,1.11E+15,,Hourly         ,$2.04 ,2022-06-20 16:45:00
3056,2022-06-20 16:15:00,C13472474710,1.11E+15,,Hourly         ,$3.92 ,2022-06-20 17:53:00
3057,2022-06-20 16:23:00,C13471250161,1.11E+15,,Hourly         ,$6.88 ,2022-06-20 18:22:00
3060,2022-06-20 16:36:00,C13470650172,0,,Season         ,$0.00 ,2022-06-21 07:06:00
3062,2022-06-20 16:52:00,C13473037723,1.11E+15,,Hourly         ,$5.72 ,2022-06-20 18:43:00
3064,2022-06-20 17:01:00,C13388779933,0,,Hourly         ,$0.00 ,2022-06-20 17:05:00
3084,2022-06-20 17:46:00,C13471279663,0,,Hourly         ,$0.00 ,2022-06-20 17:52:00
3090,2022-06-20 17:55:00,C13468506525,1.11E+15,,Hourly         ,$3.20 ,2022-06-20 18:50:00
3110,2022-06-20 19:08:00,C13475158460,1.11E+15,,Hourly         ,$3.00 ,2022-06-20 22:33:00
3113,2022-06-20 19:22:00,C13471574874,1.11E+15,,Hourly         ,$3.00 ,2022-06-20 21:55:00
3118,2022-06-21 06:18:00,C13471724785,0,,Season         ,$0.00 ,2022-06-21 17:02:00
3119,2022-06-21 06:47:00,C13474577908,0,,Season         ,$0.00 ,2022-06-21 19:25:00
3121,2022-06-21 07:18:00,C13470461157,0,,Season         ,$0.00 ,2022-06-21 17:33:00
3122,2022-06-21 07:41:00,C13475420908,0,,Season         ,$0.00 ,2022-06-21 18:42:00
3123,2022-06-21 07:43:00,C13473816851,0,,Season         ,$0.00 ,2022-06-21 17:53:00
3124,2022-06-21 07:52:00,C13475456517,0,,Hourly         ,$0.00 ,2022-06-21 17:27:00
3125,2022-06-21 07:54:00,C13473532757,0,,Season         ,$0.00 ,2022-06-21 11:14:00
3126,2022-06-21 07:55:00,C13471356018,1.11E+15,,               ,$9.35 ,2022-06-21 12:58:00
3127,2022-06-21 07:57:00,C13472814929,0,,Season         ,$0.00 ,2022-06-21 18:20:00
3128,2022-06-21 08:01:00,C13471891516,0,,Season         ,$0.00 ,2022-06-21 19:51:00
3129,2022-06-21 08:07:00,C13566348834,0,,               ,$0.00 ,2022-06-21 22:34:00
3130,2022-06-21 08:10:00,C13565788362,0,,Season         ,$0.00 ,2022-06-21 08:36:00
3131,2022-06-21 08:11:00,C13475514638,0,,Season         ,$0.00 ,2022-06-21 12:26:00
3132,2022-06-21 08:12:00,C13470818099,0,,Season         ,$0.00 ,2022-06-21 11:54:00
3133,2022-06-21 08:13:00,C13374701517,1.11E+15,,               ,$10.21 ,2022-06-21 13:37:00
3134,2022-06-21 08:13:00,C13470650172,0,,Season         ,$0.00 ,2022-06-21 09:01:00
3135,2022-06-21 08:15:00,C13566529897,1.11E+15,,Hourly         ,$24.00 ,2022-06-21 17:29:00
3136,2022-06-21 08:15:00,C13565903053,0,,Season         ,$0.00 ,2022-06-21 17:30:00
3137,2022-06-21 08:16:00,C13470743841,1.11E+15,,Hourly         ,$23.60 ,2022-06-21 17:20:00
3138,2022-06-21 08:20:00,C13472456098,0,,Season         ,$0.00 ,2022-06-21 18:32:00
3139,2022-06-21 08:20:00,C13472990276,0,,Season         ,$0.00 ,2022-06-21 11:36:00
3140,2022-06-21 08:23:00,C13060101272,0,,Season         ,$0.00 ,2022-06-21 17:15:00
3141,2022-06-21 08:25:00,C13472444959,0,,Season         ,$0.00 ,2022-06-21 17:50:00
3142,2022-06-21 08:25:00,C13474458498,0,,Season         ,$0.00 ,2022-06-21 14:20:00
3143,2022-06-21 08:26:00,C13474783778,1.11E+15,,Hourly         ,$23.24 ,2022-06-21 17:21:00
3144,2022-06-21 08:26:00,C13475012731,0,,Season         ,$0.00 ,2022-06-21 18:00:00
3145,2022-06-21 08:26:00,C13474437302,0,,Season         ,$0.00 ,2022-06-21 11:23:00
3146,2022-06-21 08:34:00,C13474484765,0,,Season         ,$0.00 ,2022-06-21 12:01:00
3147,2022-06-21 08:35:00,C13566474525,0,,Season         ,$0.00 ,2022-06-21 15:17:00
3149,2022-06-21 08:40:00,C13474772119,1.11E+15,,Hourly         ,$20.24 ,2022-06-21 16:20:00
3150,2022-06-21 08:44:00,C13061136590,1.11E+15,,Hourly         ,$1.50 ,2022-06-21 17:34:00
3151,2022-06-21 08:45:00,C13473210056,0,,Season         ,$0.00 ,2022-06-21 12:17:00
3152,2022-06-21 08:46:00,C13473880953,0,,Season         ,$0.00 ,2022-06-21 18:20:00
3153,2022-06-21 08:48:00,C13472255391,0,,Hourly         ,$0.00 ,2022-06-21 17:55:00
3154,2022-06-21 08:49:00,C13473144081,0,,Season         ,$0.00 ,2022-06-21 18:21:00
3155,2022-06-21 08:50:00,C13474017112,0,,Season         ,$0.00 ,2022-06-21 18:23:00
3156,2022-06-21 08:50:00,C13475026805,0,,Season         ,$0.00 ,2022-06-21 17:23:00
3157,2022-06-21 08:53:00,C13473407661,1.11E+15,,Hourly         ,$22.24 ,2022-06-21 17:23:00
3158,2022-06-21 08:56:00,C13475611210,0,,Hourly         ,$0.00 ,2022-06-21 17:36:00
3160,2022-06-21 09:02:00,C13566533264,0,,Season         ,$0.00 ,2022-06-21 18:13:00
3161,2022-06-21 09:05:00,C13388411763,1.11E+15,,Hourly         ,$2.12 ,2022-06-21 09:58:00
3162,2022-06-21 09:05:00,C111752345678789,0,,Hourly         ,$0.00 ,
3163,2022-06-21 09:08:00,C13473183368,0,,Season         ,$0.00 ,2022-06-21 18:26:00
3164,2022-06-21 09:11:00,C13473500827,0,,Season         ,$0.00 ,2022-06-21 19:55:00
3165,2022-06-21 09:12:00,C13474648693,0,,Hourly         ,$0.00 ,2022-06-21 17:57:00
3166,2022-06-21 09:17:00,C13566091244,0,,Season         ,$0.00 ,2022-06-21 20:11:00
3167,2022-06-21 09:26:00,C13388998388,1.11E+15,,Hourly         ,$5.41 ,2022-06-21 11:32:00
3168,2022-06-21 09:29:00,C13472692442,0,,Hourly         ,$0.00 ,2022-06-21 09:34:00
3169,2022-06-21 09:29:00,C13473275430,0,,Season         ,$0.00 ,2022-06-21 18:52:00
3170,2022-06-21 09:31:00,C13388206601,1.11E+15,,Hourly         ,$7.56 ,2022-06-21 12:19:00
3171,2022-06-21 09:32:00,C13472281179,0,,Season         ,$0.00 ,2022-06-21 13:02:00
3173,2022-06-21 09:39:00,C13470041973,0,,Season         ,$0.00 ,2022-06-21 18:08:00
3174,2022-06-21 09:50:00,C13468773264,0,,Season         ,$0.00 ,2022-06-21 17:20:00
3176,2022-06-21 09:53:00,C13565723386,1.11E+15,,Hourly         ,$3.43 ,2022-06-21 11:15:00
3175,2022-06-21 09:53:00,C13565788362,0,,Season         ,$0.00 ,2022-06-21 10:10:00
3178,2022-06-21 10:00:00,C13475378787,0,,Season         ,$0.00 ,2022-06-21 20:10:00
3179,2022-06-21 10:06:00,C13474031805,0,,Season         ,$0.00 ,2022-06-21 18:02:00
3181,2022-06-21 10:24:00,C13471773724,1.01E+15,,               ,$4.20 ,2022-06-21 12:30:00
3182,2022-06-21 10:52:00,C13470431465,1.11E+15,,Hourly         ,$9.64 ,2022-06-21 14:07:00
3185,2022-06-21 11:23:00,C13058752084,0,,Hourly         ,$0.00 ,2022-06-21 11:25:00
3190,2022-06-21 11:49:00,C13470650172,0,,Season         ,$0.00 ,2022-06-21 15:30:00
3191,2022-06-21 11:52:00,C13566274313,0,,Hourly         ,$0.00 ,2022-06-21 11:55:00
3196,2022-06-21 12:18:00,C13475304871,1.11E+15,,Hourly         ,$2.10 ,2022-06-21 12:59:00
3198,2022-06-21 12:23:00,C13472291294,1.11E+15,,Hourly         ,$10.09 ,2022-06-21 16:10:00
3199,2022-06-21 12:23:00,C13473532757,0,,Season         ,$0.00 ,2022-06-21 16:54:00
3202,2022-06-21 12:49:00,C13474484765,0,,Season         ,$0.00 ,2022-06-21 17:43:00
3205,2022-06-21 13:01:00,C111802345678789,1.11E+15,,Hourly         ,$0.00 ,2022-06-21 13:04:00
3208,2022-06-21 13:22:00,C13474752337,0,,Season         ,$0.00 ,2022-06-21 17:35:00
3209,2022-06-21 13:24:00,C13475532349,1.11E+15,,Hourly         ,$8.04 ,2022-06-21 16:35:00
3210,2022-06-21 13:29:00,C13388620479,1.11E+15,,Hourly         ,$4.07 ,2022-06-21 15:02:00
3211,2022-06-21 13:30:00,C13473210056,0,,Season         ,$0.00 ,2022-06-21 18:40:00
3213,2022-06-21 13:53:00,C13475514638,0,,Season         ,$0.00 ,2022-06-21 18:10:00
3214,2022-06-21 13:54:00,C13472990276,0,,Season         ,$0.00 ,2022-06-21 17:56:00
3215,2022-06-21 14:01:00,C13474570425,1.11E+15,,Hourly         ,$6.00 ,2022-06-21 16:30:00
3218,2022-06-21 14:22:00,C13470818099,0,,Season         ,$0.00 ,2022-06-21 17:44:00
3219,2022-06-21 14:45:00,C13474437302,0,,Season         ,$0.00 ,2022-06-21 17:08:00
3223,2022-06-21 15:44:00,C13467963527,0,,Hourly         ,$0.00 ,2022-06-21 15:47:00
3224,2022-06-21 15:46:00,C13470532956,1.11E+15,,Hourly         ,$2.96 ,2022-06-21 16:59:00
3228,2022-06-21 16:22:00,C13566477115,1.11E+15,,Hourly         ,$6.92 ,2022-06-21 21:35:00
3229,2022-06-21 16:28:00,C13472354540,1.11E+15,,Hourly         ,$0.96 ,2022-06-21 16:52:00
3232,2022-06-21 16:48:00,C13475529561,0,,Season         ,$0.00 ,2022-06-21 17:33:00
3233,2022-06-21 16:52:00,C13474267642,0,,Hourly         ,$0.00 ,2022-06-21 17:00:00
3249,2022-06-21 17:30:00,C13468343612,0,,Season         ,$0.00 ,2022-06-21 17:35:00
3250,2022-06-21 17:31:00,C13470986483,1.11E+15,,Hourly         ,$4.16 ,2022-06-21 18:28:00
3255,2022-06-21 17:35:00,C13468365210,1.11E+15,,Hourly         ,$4.00 ,2022-06-21 21:38:00
3258,2022-06-21 17:37:00,C13389002248,1.11E+15,,Hourly         ,$3.92 ,2022-06-21 18:14:00
3263,2022-06-21 17:54:00,C13470007050,0,,Hourly         ,$0.00 ,
3267,2022-06-21 17:58:00,C13470650172,0,,Season         ,$0.00 ,2022-06-22 10:44:00
3272,2022-06-21 18:10:00,C13566281457,1.11E+15,,Hourly         ,$3.00 ,2022-06-21 21:15:00
3275,2022-06-21 18:15:00,C13472910268,0,,Hourly         ,$0.00 ,2022-06-21 18:22:00
3286,2022-06-21 18:43:00,C13566251387,1.11E+15,,Hourly         ,$3.00 ,2022-06-21 21:35:00
3288,2022-06-21 18:52:00,C13472288747,1.11E+15,,Hourly         ,$3.00 ,2022-06-21 22:12:00
3289,2022-06-21 19:06:00,C13471698045,1.11E+15,,Hourly         ,$3.00 ,2022-06-21 22:04:00
3295,2022-06-21 20:19:00,C13473237398,0,,Hourly         ,$0.00 ,2022-06-21 20:24:00
3298,2022-06-21 21:23:00,C13389002248,1.11E+15,,Hourly         ,$3.00 ,2022-06-21 21:51:00
3306,2022-06-22 06:26:00,C13471724785,0,,Season         ,$0.00 ,2022-06-22 17:27:00
3307,2022-06-22 07:15:00,C13470461157,0,,Season         ,$0.00 ,2022-06-22 17:26:00
3308,2022-06-22 07:31:00,C13566121918,0,,Season         ,$0.00 ,2022-06-22 16:42:00
3309,2022-06-22 07:37:00,C13475420908,0,,Season         ,$0.00 ,2022-06-22 18:26:00
3310,2022-06-22 07:48:00,C13475456517,0,,Hourly         ,$0.00 ,2022-06-22 17:24:00
3311,2022-06-22 07:54:00,C13472451972,0,,Season         ,$0.00 ,2022-06-22 17:31:00
3312,2022-06-22 07:58:00,C13472814929,0,,Season         ,$0.00 ,2022-06-22 17:56:00
3313,2022-06-22 07:59:00,C13471757166,0,,Season         ,$0.00 ,2022-06-22 16:15:00
3314,2022-06-22 08:01:00,C13472907504,0,,Season         ,$0.00 ,2022-06-22 18:16:00
3315,2022-06-22 08:06:00,C13471891516,0,,Season         ,$0.00 ,2022-06-22 18:35:00
3316,2022-06-22 08:10:00,C13374832221,1.11E+15,,Hourly         ,$0.00 ,2022-06-22 17:40:00
3317,2022-06-22 08:16:00,C13059645510,1.11E+15,,Hourly         ,$1.50 ,2022-06-22 17:59:00
3318,2022-06-22 08:16:00,C13566402847,0,,Hourly         ,$0.00 ,2022-06-22 13:44:00
3319,2022-06-22 08:16:00,C13566293767,0,,Season         ,$0.00 ,2022-06-22 19:25:00
3320,2022-06-22 08:17:00,C13474783778,1.11E+15,,Hourly         ,$23.60 ,2022-06-22 17:21:00
3322,2022-06-22 08:19:00,C13374748896,0,,Hourly         ,$0.00 ,2022-06-22 13:47:00
3323,2022-06-22 08:19:00,C13565903053,0,,Season         ,$0.00 ,2022-06-22 17:05:00
3321,2022-06-22 08:19:00,C13475514638,0,,Season         ,$0.00 ,2022-06-22 18:01:00
3324,2022-06-22 08:20:00,C13468773264,0,,Season         ,$0.00 ,2022-06-22 18:13:00
3325,2022-06-22 08:20:00,C13470743841,1.11E+15,,Hourly         ,$23.24 ,2022-06-22 17:15:00
3326,2022-06-22 08:23:00,C13472444959,0,,Season         ,$0.00 ,2022-06-22 18:06:00
3327,2022-06-22 08:24:00,C13472456098,0,,Season         ,$0.00 ,2022-06-22 18:30:00
3328,2022-06-22 08:25:00,C13471671086,0,,Hourly         ,$0.00 ,2022-06-22 16:24:00
3329,2022-06-22 08:25:00,C13061136590,1.11E+15,,Hourly         ,$1.50 ,2022-06-22 17:04:00
3330,2022-06-22 08:30:00,C13473597394,1.11E+15,,Hourly         ,$5.64 ,2022-06-22 10:51:00
3331,2022-06-22 08:30:00,C13472281179,0,,Season         ,$0.00 ,2022-06-22 18:45:00
3332,2022-06-22 08:31:00,C13474648693,0,,Hourly         ,$0.00 ,2022-06-22 17:32:00
3333,2022-06-22 08:35:00,C13473144081,0,,Season         ,$0.00 ,2022-06-22 18:29:00
3334,2022-06-22 08:40:00,C13474484765,0,,Season         ,$0.00 ,2022-06-22 13:08:00
3335,2022-06-22 08:41:00,C13474085521,1.11E+15,,Hourly         ,$22.20 ,2022-06-22 17:10:00
3336,2022-06-22 08:42:00,C13474017112,0,,Season         ,$0.00 ,2022-06-22 17:53:00
3337,2022-06-22 08:42:00,C13473183368,0,,Season         ,$0.00 ,2022-06-22 19:11:00
3338,2022-06-22 08:42:00,C13469870746,0,,Hourly         ,$0.00 ,2022-06-22 18:49:00
3339,2022-06-22 08:43:00,C13474821932,0,,Season         ,$0.00 ,2022-06-22 18:49:00
3340,2022-06-22 08:51:00,C13473275430,0,,Season         ,$0.00 ,2022-06-22 18:33:00
3341,2022-06-22 08:54:00,C13472450116,0,,Hourly         ,$0.00 ,2022-06-22 08:56:00
3342,2022-06-22 08:55:00,C13473134123,0,,Season         ,$0.00 ,2022-06-22 15:24:00
3344,2022-06-22 08:57:00,C13566533264,0,,Season         ,$0.00 ,2022-06-22 17:51:00
3345,2022-06-22 08:58:00,C13473407661,1.11E+15,,Hourly         ,$21.68 ,2022-06-22 17:14:00
3346,2022-06-22 09:03:00,C13475453042,0,,Hourly         ,$0.00 ,2022-06-22 22:22:00
3347,2022-06-22 09:05:00,C13473880953,0,,Season         ,$0.00 ,2022-06-22 15:46:00
3348,2022-06-22 09:07:00,C13473875148,0,,Season         ,$0.00 ,2022-06-22 17:33:00
3349,2022-06-22 09:08:00,C13474693365,0,,Season         ,$0.00 ,2022-06-22 18:56:00
3350,2022-06-22 09:13:00,C13388411763,1.11E+15,,Hourly         ,$2.28 ,2022-06-22 10:10:00
3351,2022-06-22 09:16:00,C13470041973,0,,Season         ,$0.00 ,2022-06-22 20:34:00
3352,2022-06-22 09:18:00,C13474458498,0,,Season         ,$0.00 ,2022-06-22 13:42:00
3353,2022-06-22 09:22:00,C13474839968,0,,Season         ,$0.00 ,2022-06-22 11:40:00
3354,2022-06-22 09:24:00,C13473417907,1.11E+15,,Hourly         ,$25.44 ,2022-06-22 18:16:00
3355,2022-06-22 09:25:00,C13565806669,0,,               ,$0.00 ,2022-06-22 17:46:00
3356,2022-06-22 09:26:00,C13474752337,0,,Season         ,$0.00 ,2022-06-22 17:50:00
3357,2022-06-22 09:28:00,C13475170990,0,,Hourly         ,$0.00 ,2022-06-22 11:48:00
3358,2022-06-22 09:28:00,C13474802710,0,,Season         ,$0.00 ,2022-06-22 19:22:00
3359,2022-06-22 09:29:00,C13856769460,1.11E+15,,Hourly         ,$7.39 ,2022-06-22 12:14:00
3360,2022-06-22 09:31:00,C13566091244,0,,Season         ,$0.00 ,2022-06-22 11:27:00
3361,2022-06-22 09:43:00,C13473388603,1.11E+15,,Hourly         ,$4.88 ,2022-06-22 11:35:00
3362,2022-06-22 09:46:00,C13469803383,1.11E+15,,Hourly         ,$1.52 ,2022-06-22 10:23:00
3363,2022-06-22 09:57:00,C13565816759,0,,Hourly         ,$0.00 ,2022-06-22 17:58:00
3364,2022-06-22 10:01:00,C13474902039,1.11E+15,,Hourly         ,$14.92 ,2022-06-22 15:28:00
3365,2022-06-22 10:01:00,C13565700094,0,,Season         ,$0.00 ,2022-06-22 14:20:00
3367,2022-06-22 10:11:00,C13469137501,0,,Season         ,$0.00 ,2022-06-22 17:38:00
3368,2022-06-22 10:11:00,C13474667840,0,,Season         ,$0.00 ,2022-06-22 14:50:00
3370,2022-06-22 10:24:00,C13473132573,0,,Season         ,$0.00 ,2022-06-22 11:58:00
3371,2022-06-22 10:26:00,C13566530418,0,,Season         ,$0.00 ,2022-06-22 10:36:00
3372,2022-06-22 10:30:00,C13468485939,1.11E+15,,Hourly         ,$17.24 ,2022-06-22 16:55:00
3376,2022-06-22 10:58:00,C13474899772,0,,Hourly         ,$0.00 ,2022-06-22 11:06:00
3377,2022-06-22 11:00:00,C13471276646,0,,Hourly         ,$0.00 ,2022-06-22 11:02:00
3378,2022-06-22 11:00:00,C13474993820,0,,Season         ,$0.00 ,2022-06-22 14:19:00
3379,2022-06-22 11:02:00,C13470441339,1.11E+15,,               ,$6.13 ,2022-06-22 13:57:00
3383,2022-06-22 11:30:00,C13566453157,0,,Hourly         ,$0.00 ,2022-06-22 11:38:00
3389,2022-06-22 12:11:00,C13470650172,0,,Season         ,$0.00 ,2022-06-22 16:46:00
3391,2022-06-22 12:52:00,C13472933674,1.11E+15,,Hourly         ,$0.55 ,2022-06-22 13:03:00
3394,2022-06-22 13:28:00,C13474839968,0,,Season         ,$0.00 ,2022-06-22 17:49:00
3395,2022-06-22 13:29:00,C13473132573,0,,Season         ,$0.00 ,2022-06-22 18:46:00
3397,2022-06-22 13:44:00,C13475378787,0,,Season         ,$0.00 ,2022-06-22 18:36:00
3400,2022-06-22 13:47:00,C13566449064,1.11E+15,,Hourly         ,$2.05 ,2022-06-22 14:34:00
3401,2022-06-22 13:48:00,C13388411763,1.11E+15,,Hourly         ,$3.08 ,2022-06-22 15:01:00
3402,2022-06-22 13:55:00,C13475220978,1.11E+15,,Hourly         ,$6.01 ,2022-06-22 16:23:00
3404,2022-06-22 14:05:00,C13471276646,0,,Hourly         ,$0.00 ,2022-06-22 14:12:00
3406,2022-06-22 14:15:00,C13475596163,0,,Hourly         ,$0.00 ,
3409,2022-06-22 14:33:00,C13473730417,1.11E+15,,Hourly         ,$4.88 ,2022-06-22 16:35:00
3414,2022-06-22 15:27:00,C13474031805,0,,Season         ,$0.00 ,2022-06-22 16:04:00
3416,2022-06-22 15:30:00,C13475024017,1.11E+15,,Hourly         ,$1.24 ,2022-06-22 16:00:00
3418,2022-06-22 15:48:00,C13566091244,0,,Season         ,$0.00 ,2022-06-22 18:25:00
3419,2022-06-22 15:58:00,C13472450116,0,,Season         ,$0.00 ,2022-06-22 18:55:00
3421,2022-06-22 16:03:00,C13474458498,0,,Season         ,$0.00 ,2022-06-22 16:46:00
3426,2022-06-22 16:24:00,C13475562322,1.11E+15,,Hourly         ,$2.60 ,2022-06-22 17:28:00
3432,2022-06-22 16:56:00,C13472229972,1.11E+15,,Hourly         ,$1.52 ,2022-06-22 17:34:00
3433,2022-06-22 17:00:00,C13474667840,0,,Season         ,$0.00 ,2022-06-22 18:19:00
3436,2022-06-22 17:08:00,C13566530418,0,,Season         ,$0.00 ,2022-06-22 18:32:00
3446,2022-06-22 17:32:00,C13474659012,1.11E+15,,Hourly         ,$4.12 ,2022-06-22 19:13:00
3453,2022-06-22 17:47:00,C13471086991,1.11E+15,,Hourly         ,$3.52 ,2022-06-22 19:58:00
3457,2022-06-22 17:52:00,C13468343612,0,,Season         ,$0.00 ,2022-06-22 18:05:00
3459,2022-06-22 17:54:00,C13471043368,1.11E+15,,Hourly         ,$3.24 ,2022-06-22 19:59:00
3461,2022-06-22 17:57:00,C13474476780,1.11E+15,,Hourly         ,$3.12 ,2022-06-22 21:43:00
3464,2022-06-22 18:01:00,C13471773724,1.01E+15,,               ,$2.10 ,2022-06-22 20:05:00
3466,2022-06-22 18:02:00,C13475510256,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 19:57:00
3467,2022-06-22 18:03:00,C13471916290,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 21:42:00
3468,2022-06-22 18:04:00,C13470650172,0,,Season         ,$0.00 ,2022-06-23 08:08:00
3471,2022-06-22 18:07:00,C13473570426,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 20:04:00
3472,2022-06-22 18:07:00,C13565710284,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 19:59:00
3473,2022-06-22 18:08:00,C13471880872,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 19:55:00
3474,2022-06-22 18:09:00,C13473865495,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 22:51:00
3475,2022-06-22 18:10:00,C13473692285,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 20:01:00
3477,2022-06-22 18:15:00,C13469455291,1.01E+15,,Hourly         ,$3.00 ,2022-06-22 20:00:00
3481,2022-06-22 18:21:00,C13472910268,0,,Hourly         ,$0.00 ,2022-06-22 18:25:00
3485,2022-06-22 18:27:00,C13472292045,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 22:13:00
3492,2022-06-22 18:36:00,C13472288747,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 22:21:00
3493,2022-06-22 18:44:00,C13472175631,1.11E+15,,Hourly         ,$4.05 ,2022-06-23 00:20:00
3496,2022-06-22 18:48:00,C13467675545,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 23:43:00
3498,2022-06-22 18:49:00,C13474914985,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 21:58:00
3502,2022-06-22 19:00:00,C13566342894,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 21:59:00
3503,2022-06-22 19:08:00,C13060521808,1.11E+15,,Hourly         ,$1.50 ,2022-06-22 21:30:00
3508,2022-06-22 19:23:00,C13475020388,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 23:44:00
3507,2022-06-22 19:23:00,C13388803117,1.00E+15,,Hourly         ,$3.00 ,2022-06-22 22:10:00
3510,2022-06-22 19:28:00,C13470629746,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 23:23:00
3511,2022-06-22 19:28:00,C13474427979,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 23:23:00
3512,2022-06-22 19:29:00,C13388378835,0,,Hourly         ,$0.00 ,2022-06-22 19:37:00
3513,2022-06-22 19:30:00,C13475359760,1.00E+15,,Hourly         ,$3.00 ,2022-06-22 21:46:00
3514,2022-06-22 19:30:00,C13566529634,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 23:47:00
3515,2022-06-22 19:30:00,C13473864884,1.11E+15,,Hourly         ,$3.10 ,2022-06-23 00:01:00
3516,2022-06-22 19:30:00,C13471124043,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 23:54:00
3517,2022-06-22 19:34:00,C13472464769,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 23:45:00
3518,2022-06-22 19:34:00,C13471916720,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 22:15:00
3519,2022-06-22 19:35:00,C13474275049,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 23:45:00
3520,2022-06-22 19:36:00,C13388268065,1.00E+15,,Hourly         ,$3.00 ,2022-06-22 23:46:00
3522,2022-06-22 19:39:00,C13473366789,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 21:37:00
3523,2022-06-22 19:39:00,C13566367704,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 23:47:00
3524,2022-06-22 19:51:00,C13471684909,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 23:39:00
3525,2022-06-22 19:54:00,C13388146435,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 23:43:00
3526,2022-06-22 19:54:00,C13471070022,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 23:42:00
3534,2022-06-22 20:01:00,C13468910783,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 23:29:00
3538,2022-06-22 20:11:00,C13470136873,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 23:40:00
3537,2022-06-22 20:11:00,C13471639041,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 23:44:00
3540,2022-06-22 21:04:00,C13471584904,1.11E+15,,Hourly         ,$3.00 ,2022-06-22 22:46:00
3541,2022-06-22 21:09:00,C13475211390,1.11E+15,,Hourly         ,$3.05 ,2022-06-23 00:00:00
3549,2022-06-22 22:09:00,C13472917759,1.11E+15,,Hourly         ,$3.10 ,2022-06-23 00:01:00
