S/NO.,ENTRYDATETIME,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT,EXITDATETIME
11784,2022-06-17 11:55:00,C13472711244,1.11E+15,,Hourly         ,$1.00 ,2022-06-17 12:15:00
11788,2022-06-17 12:04:00,C13473079467,0,,Hourly         ,$0.00 ,2022-06-17 12:12:00
11795,2022-06-17 12:12:00,C13473066326,1.11E+15,,Hourly         ,$1.68 ,2022-06-17 13:00:00
11797,2022-06-17 12:14:00,C13473244269,1.11E+15,,Hourly         ,$6.18 ,2022-06-17 14:21:00
11805,2022-06-17 12:32:00,C13471663075,0,,Season         ,$0.00 ,2022-06-17 23:55:00
11808,2022-06-17 12:34:00,C13565784962,0,,Season         ,$0.00 ,2022-06-17 18:38:00
11810,2022-06-17 12:37:00,C13388561625,1.11E+15,,Hourly         ,$4.00 ,2022-06-17 13:57:00
11813,2022-06-17 12:42:00,C13467333598,1.11E+15,,Hourly         ,$4.14 ,2022-06-17 14:05:00
11817,2022-06-17 12:45:00,C13372519259,0,,Season         ,$0.00 ,2022-06-17 18:18:00
11819,2022-06-17 12:46:00,C13388627055,1.11E+15,,Hourly         ,$1.15 ,2022-06-17 13:08:00
11822,2022-06-17 12:50:00,C13474659862,1.11E+15,,Hourly         ,$12.66 ,2022-06-17 17:48:00
11824,2022-06-17 12:51:00,C13474983211,0,,Season         ,$0.00 ,2022-06-17 23:16:00
11826,2022-06-17 12:52:00,C13388127146,1.11E+15,,Hourly         ,$10.88 ,2022-06-17 17:06:00
11830,2022-06-17 12:53:00,C13471938534,1.11E+15,,Hourly         ,$8.67 ,2022-06-17 16:12:00
11831,2022-06-17 12:53:00,C13469182989,0,,Season         ,$0.00 ,2022-06-17 16:09:00
11835,2022-06-17 13:06:00,C13474910662,1.11E+15,,Hourly         ,$9.66 ,2022-06-17 16:53:00
11837,2022-06-17 13:07:00,C13566326271,1.11E+15,,Hourly         ,$2.65 ,2022-06-17 13:59:00
11846,2022-06-17 13:26:00,C13473544546,0,,Season         ,$0.00 ,2022-06-17 18:06:00
11850,2022-06-17 13:40:00,C13474396892,1.11E+15,,Hourly         ,$5.36 ,2022-06-17 15:48:00
11852,2022-06-17 13:44:00,C13473576383,1.11E+15,,Hourly         ,$2.38 ,2022-06-17 15:04:00
11855,2022-06-17 13:51:00,C13474509984,1.00E+15,,Hourly         ,$13.05 ,2022-06-17 20:42:00
11859,2022-06-17 13:54:00,C13061190404,1.11E+15,,Hourly         ,$1.50 ,2022-06-17 22:14:00
11860,2022-06-17 13:54:00,C13471420160,1.11E+15,,Hourly         ,$0.90 ,2022-06-17 14:14:00
11865,2022-06-17 14:00:00,C13467744331,1.11E+15,,Hourly         ,$3.44 ,2022-06-17 15:25:00
11869,2022-06-17 14:03:00,C13471398381,1.11E+15,,Hourly         ,$5.16 ,2022-06-17 16:12:00
11870,2022-06-17 14:03:00,C13473715847,0,,Season         ,$0.00 ,2022-06-17 20:00:00
11873,2022-06-17 14:13:00,C13475607227,1.11E+15,,Hourly         ,$2.44 ,2022-06-17 15:14:00
11876,2022-06-17 14:17:00,C13566271442,0,,Season         ,$0.00 ,2022-06-17 17:46:00
11878,2022-06-17 14:18:00,C13565895529,1.11E+15,,Hourly         ,$11.88 ,2022-06-17 22:11:00
11886,2022-06-17 14:44:00,C13468872553,1.11E+15,,Hourly         ,$4.96 ,2022-06-17 16:47:00
11888,2022-06-17 14:44:00,C13471875883,1.11E+15,,Hourly         ,$1.76 ,2022-06-17 15:27:00
11890,2022-06-17 14:49:00,C13472402899,0,,Season         ,$0.00 ,2022-06-17 17:39:00
11907,2022-06-17 15:26:00,C13473350646,0,,Hourly         ,$0.00 ,2022-06-17 20:14:00
11906,2022-06-17 15:26:00,C13471560461,1.11E+15,,Hourly         ,$9.16 ,2022-06-17 18:50:00
11910,2022-06-17 15:28:00,C13389067531,1.11E+15,,Hourly         ,$5.80 ,2022-06-17 17:52:00
11914,2022-06-17 15:32:00,C13388430886,0,,Hourly         ,$0.00 ,2022-06-17 15:38:00
11917,2022-06-17 15:37:00,C13467427368,0,,Season         ,$0.00 ,2022-06-17 16:10:00
11916,2022-06-17 15:37:00,C13059778708,1.11E+15,,Hourly         ,$1.50 ,2022-06-17 22:39:00
11921,2022-06-17 15:40:00,C13471587595,1.11E+15,,Hourly         ,$4.76 ,2022-06-17 17:39:00
11923,2022-06-17 15:41:00,C13471847790,0,,Season         ,$0.00 ,2022-06-17 17:17:00
11926,2022-06-17 15:45:00,C13473222655,1.11E+15,,Hourly         ,$8.40 ,2022-06-17 18:51:00
11931,2022-06-17 15:52:00,C13566061817,1.11E+15,,Hourly         ,$8.12 ,2022-06-17 22:20:00
11936,2022-06-17 15:55:00,C13566591632,0,,Season         ,$0.00 ,2022-06-17 17:38:00
11935,2022-06-17 15:55:00,C13566426409,1.11E+15,,Hourly         ,$5.60 ,2022-06-17 19:13:00
11941,2022-06-17 15:56:00,C13472192690,1.11E+15,,Hourly         ,$4.20 ,2022-06-17 17:40:00
11944,2022-06-17 15:59:00,C13388543152,1.11E+15,,Hourly         ,$7.84 ,2022-06-17 21:02:00
11948,2022-06-17 16:01:00,C13475316448,1.11E+15,,Hourly         ,$4.68 ,2022-06-17 17:57:00
11947,2022-06-17 16:01:00,C13472224157,1.00E+15,,Hourly         ,$7.76 ,2022-06-17 18:41:00
11951,2022-06-17 16:05:00,C13565751691,8.01E+15,,Hourly         ,$7.60 ,2022-06-17 22:18:00
11955,2022-06-17 16:11:00,C13474785675,1.11E+15,,Hourly         ,$7.36 ,2022-06-17 19:12:00
11958,2022-06-17 16:12:00,C13474267022,1.11E+15,,Hourly         ,$7.32 ,2022-06-17 18:14:00
11961,2022-06-17 16:13:00,C13565833109,1.11E+15,,Hourly         ,$2.88 ,2022-06-17 17:56:00
11966,2022-06-17 16:24:00,C13472755893,1.00E+15,,Hourly         ,$6.84 ,2022-06-17 19:31:00
11969,2022-06-17 16:30:00,C13469858897,1.11E+15,,Hourly         ,$6.60 ,2022-06-17 20:37:00
11972,2022-06-17 16:33:00,C13474237496,1.11E+15,,Hourly         ,$1.79 ,2022-06-17 17:36:00
11975,2022-06-17 16:38:00,C13470878385,1.11E+15,,Hourly         ,$6.28 ,2022-06-17 19:24:00
11978,2022-06-17 16:46:00,C13387805388,1.11E+15,,Hourly         ,$5.96 ,2022-06-17 23:42:00
11981,2022-06-17 16:49:00,C13566105336,1.11E+15,,Hourly         ,$1.64 ,2022-06-17 17:29:00
11984,2022-06-17 16:52:00,C13474341131,1.11E+15,,Hourly         ,$5.72 ,2022-06-17 18:41:00
11990,2022-06-17 17:00:00,C13471938534,1.11E+15,,Hourly         ,$1.68 ,2022-06-17 17:42:00
11992,2022-06-17 17:03:00,C13061059263,0,,Hourly         ,$0.00 ,
12001,2022-06-17 17:23:00,C13475581057,1.01E+15,,Hourly         ,$4.48 ,2022-06-17 23:30:00
12007,2022-06-17 17:31:00,C13471317886,0,,Season         ,$0.00 ,2022-06-17 21:11:00
12013,2022-06-17 17:37:00,C13475624419,1.11E+15,,Hourly         ,$0.34 ,2022-06-17 17:48:00
12028,2022-06-17 17:47:00,C13473738419,1.11E+15,,Hourly         ,$3.52 ,2022-06-17 19:12:00
12039,2022-06-17 17:54:00,C13474250506,1.11E+15,,Hourly         ,$3.24 ,2022-06-17 22:09:00
12042,2022-06-17 17:56:00,C13473460898,0,,Hourly         ,$0.00 ,2022-06-17 18:00:00
12047,2022-06-17 17:57:00,C13566124988,1.11E+15,,Hourly         ,$3.12 ,2022-06-17 19:11:00
12058,2022-06-17 18:05:00,C13472371403,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 19:22:00
12062,2022-06-17 18:08:00,C13060118886,1.11E+15,,Hourly         ,$1.50 ,2022-06-17 19:27:00
12064,2022-06-17 18:09:00,C13474341785,1.11E+15,,Hourly         ,$2.10 ,2022-06-17 21:06:00
12068,2022-06-17 18:14:00,C13469007629,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 22:09:00
12072,2022-06-17 18:19:00,C13474611096,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 22:16:00
12077,2022-06-17 18:25:00,C13474707035,1.01E+15,,Hourly         ,$2.10 ,2022-06-17 22:18:00
12080,2022-06-17 18:33:00,C13471784703,1.01E+15,,Hourly         ,$3.00 ,2022-06-17 23:57:00
12083,2022-06-17 18:34:00,C13473518590,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 21:42:00
12091,2022-06-17 18:42:00,C13565833109,1.11E+15,,Hourly         ,$2.10 ,2022-06-17 21:38:00
12092,2022-06-17 18:44:00,C110012345678789,1.11E+15,,Hourly         ,$0.00 ,2022-06-18 16:06:00
12093,2022-06-17 18:44:00,C13060966378,1.11E+15,,Hourly         ,$1.50 ,2022-06-17 20:08:00
12095,2022-06-17 18:45:00,C13473065120,1.11E+15,,Hourly         ,$6.20 ,2022-06-18 01:03:00
12100,2022-06-17 18:47:00,C13474471936,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 21:16:00
12099,2022-06-17 18:47:00,C13471991225,1.00E+15,,Hourly         ,$5.65 ,2022-06-18 00:52:00
12102,2022-06-17 18:48:00,C13566360920,1.11E+15,,Hourly         ,$2.10 ,2022-06-17 22:48:00
12111,2022-06-17 19:00:00,C13475067645,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 22:55:00
12110,2022-06-17 19:00:00,C13473646803,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 19:37:00
12107,2022-06-17 19:00:00,C13473783125,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 22:20:00
12113,2022-06-17 19:05:00,C13388708892,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 22:31:00
12116,2022-06-17 19:08:00,C13471422603,1.11E+15,,Hourly         ,$2.10 ,2022-06-17 22:24:00
12122,2022-06-17 19:12:00,C13566478056,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 22:17:00
12124,2022-06-17 19:13:00,C13473658404,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 21:16:00
12129,2022-06-17 19:14:00,C13565781389,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 22:18:00
12127,2022-06-17 19:14:00,C13473429828,0,,Hourly         ,$0.00 ,2022-06-17 19:21:00
12132,2022-06-17 19:15:00,C13565920914,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 20:10:00
12133,2022-06-17 19:16:00,C13472663256,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 23:46:00
12135,2022-06-17 19:16:00,C13475312404,1.11E+15,,Hourly         ,$2.10 ,2022-06-17 22:49:00
12138,2022-06-17 19:18:00,C13474237883,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 22:42:00
12142,2022-06-17 19:21:00,C13475322271,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 22:52:00
12146,2022-06-17 19:22:00,C13470632690,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 21:42:00
12147,2022-06-17 19:23:00,C13472583822,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 22:39:00
12149,2022-06-17 19:24:00,C13566509660,1.00E+15,,Hourly         ,$3.00 ,2022-06-17 20:21:00
12154,2022-06-17 19:29:00,C13472989731,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 21:39:00
12159,2022-06-17 19:34:00,C13565894383,1.11E+15,,Hourly         ,$2.10 ,2022-06-17 22:28:00
12163,2022-06-17 19:37:00,C13472388224,0,,Season         ,$0.00 ,2022-06-17 20:19:00
12164,2022-06-17 19:37:00,C13388789908,1.00E+15,,Hourly         ,$3.00 ,2022-06-17 19:49:00
12166,2022-06-17 19:41:00,C13566001188,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 22:34:00
12168,2022-06-17 19:42:00,C13475032878,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 21:39:00
12170,2022-06-17 19:47:00,C13471854483,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 23:15:00
12173,2022-06-17 19:54:00,C13472291294,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 21:43:00
12178,2022-06-17 20:02:00,C13473727688,0,,Hourly         ,$0.00 ,2022-06-17 20:03:00
12181,2022-06-17 20:07:00,C13474398130,0,,Season         ,$0.00 ,2022-06-17 20:19:00
12196,2022-06-17 20:41:00,C13474807182,1.00E+15,,Hourly         ,$2.10 ,2022-06-17 21:47:00
12221,2022-06-17 22:13:00,C13469117488,1.11E+15,,Hourly         ,$3.00 ,2022-06-17 23:04:00
12236,2022-06-17 22:37:00,C13471250145,1.11E+15,,Hourly         ,$5.40 ,2022-06-18 00:47:00
12253,2022-06-17 23:32:00,C13474756454,1.11E+15,,Hourly         ,$3.00 ,2022-06-18 00:15:00
12270,2022-06-18 07:02:00,C13474297835,0,,Season         ,$0.00 ,2022-06-18 07:25:00
12272,2022-06-18 07:20:00,C13467427368,0,,Season         ,$0.00 ,2022-06-18 09:17:00
12276,2022-06-18 07:22:00,C13566215664,1.11E+15,,Hourly         ,$7.34 ,2022-06-18 11:44:00
12274,2022-06-18 07:22:00,C13474603317,0,,Hourly         ,$0.00 ,2022-06-18 16:29:00
12278,2022-06-18 07:25:00,C13388484065,1.11E+15,,Hourly         ,$0.76 ,2022-06-18 07:44:00
12281,2022-06-18 07:34:00,C13566158210,1.11E+15,,Hourly         ,$6.94 ,2022-06-18 11:41:00
12283,2022-06-18 07:35:00,C13474019448,1.11E+15,,Hourly         ,$6.50 ,2022-06-18 11:27:00
12287,2022-06-18 07:38:00,C13566356095,1.11E+15,,Hourly         ,$6.86 ,2022-06-18 11:43:00
12288,2022-06-18 07:39:00,C13468451835,1.11E+15,,Hourly         ,$8.64 ,2022-06-18 11:14:00
12290,2022-06-18 07:42:00,C13566186582,0,,Season         ,$0.00 ,2022-06-18 11:36:00
12293,2022-06-18 07:43:00,C13469889273,1.11E+15,,Hourly         ,$8.04 ,2022-06-18 12:30:00
12296,2022-06-18 07:47:00,C13472481250,1.11E+15,,Hourly         ,$6.36 ,2022-06-18 11:33:00
12299,2022-06-18 07:48:00,C13473934892,1.11E+15,,Hourly         ,$6.66 ,2022-06-18 11:46:00
12302,2022-06-18 07:50:00,C13471317886,0,,Season         ,$0.00 ,2022-06-18 17:17:00
12303,2022-06-18 07:50:00,C12365714379,0,,               ,$0.00 ,2022-06-18 21:34:00
12306,2022-06-18 07:52:00,C13060142763,1.11E+15,,Hourly         ,$1.50 ,2022-06-18 22:34:00
12309,2022-06-18 07:53:00,C13471548490,1.00E+15,,Hourly         ,$6.78 ,2022-06-18 11:55:00
12312,2022-06-18 07:54:00,C13566364437,1.11E+15,,Hourly         ,$11.12 ,2022-06-18 12:31:00
12320,2022-06-18 07:56:00,C13565986494,1.11E+15,,Hourly         ,$9.32 ,2022-06-18 11:49:00
12318,2022-06-18 07:56:00,C13474807182,1.00E+15,,Hourly         ,$13.22 ,2022-06-18 15:48:00
12319,2022-06-18 07:56:00,C13473733789,1.11E+15,,Hourly         ,$6.41 ,2022-06-18 11:45:00
12324,2022-06-18 08:01:00,C13471538119,1.11E+15,,Hourly         ,$8.84 ,2022-06-18 11:42:00
12326,2022-06-18 08:02:00,C13566456614,1.11E+15,,Hourly         ,$5.94 ,2022-06-18 11:33:00
12333,2022-06-18 08:04:00,C13475089117,1.11E+15,,Hourly         ,$12.80 ,2022-06-18 13:24:00
12331,2022-06-18 08:04:00,C13475154244,1.11E+15,,Hourly         ,$6.10 ,2022-06-18 11:41:00
12328,2022-06-18 08:04:00,C13060966378,1.11E+15,,Hourly         ,$1.50 ,2022-06-18 12:28:00
12336,2022-06-18 08:06:00,C13472624571,1.11E+15,,Hourly         ,$18.73 ,2022-06-18 18:57:00
12338,2022-06-18 08:06:00,C13565894383,1.11E+15,,Hourly         ,$13.41 ,2022-06-18 16:05:00
12343,2022-06-18 08:10:00,C13566345685,1.11E+15,,Hourly         ,$6.13 ,2022-06-18 11:48:00
12344,2022-06-18 08:10:00,C13565972882,1.11E+15,,Hourly         ,$6.05 ,2022-06-18 11:45:00
12347,2022-06-18 08:11:00,C13471585144,1.11E+15,,Hourly         ,$6.02 ,2022-06-18 11:46:00
12352,2022-06-18 08:13:00,C13475108899,1.11E+15,,Hourly         ,$6.92 ,2022-06-18 12:20:00
12350,2022-06-18 08:13:00,C13474341785,1.11E+15,,Hourly         ,$4.73 ,2022-06-18 11:01:00
12356,2022-06-18 08:16:00,C13474874355,1.11E+15,,Hourly         ,$7.42 ,2022-06-18 12:40:00
12362,2022-06-18 08:21:00,C13474531170,1.11E+15,,Hourly         ,$8.44 ,2022-06-18 11:52:00
12366,2022-06-18 08:28:00,C13470209548,0,,Hourly         ,$0.00 ,2022-06-18 08:32:00
12369,2022-06-18 08:34:00,C13473571878,1.11E+15,,Hourly         ,$8.04 ,2022-06-18 13:21:00
12372,2022-06-18 08:36:00,C13470329221,1.11E+15,,Hourly         ,$10.28 ,2022-06-18 12:53:00
12375,2022-06-18 08:37:00,C13474376386,1.11E+15,,Hourly         ,$6.80 ,2022-06-18 12:40:00
12376,2022-06-18 08:38:00,C13388286643,0,,Hourly         ,$0.00 ,2022-06-18 08:46:00
12378,2022-06-18 08:38:00,C13471640247,0,,Hourly         ,$0.00 ,2022-06-18 08:40:00
12381,2022-06-18 08:41:00,C13473115462,0,,Season         ,$0.00 ,2022-06-18 12:27:00
12383,2022-06-18 08:44:00,C13473753675,1.11E+15,,Hourly         ,$12.12 ,2022-06-18 13:47:00
12386,2022-06-18 08:46:00,C13060373193,1.11E+15,,Hourly         ,$1.50 ,2022-06-18 19:41:00
12388,2022-06-18 08:48:00,C13468677978,1.11E+15,,Hourly         ,$16.40 ,2022-06-18 15:38:00
12392,2022-06-18 08:54:00,C13471640247,1.11E+15,,Hourly         ,$15.80 ,2022-06-18 15:29:00
12395,2022-06-18 08:58:00,C13471674097,1.11E+15,,Hourly         ,$4.08 ,2022-06-18 10:40:00
12399,2022-06-18 08:58:00,C13468561313,1.11E+15,,Hourly         ,$1.24 ,2022-06-18 09:29:00
12400,2022-06-18 08:59:00,C13472386583,1.11E+15,,Hourly         ,$7.53 ,2022-06-18 13:27:00
12404,2022-06-18 09:03:00,C13565751691,8.01E+15,,Hourly         ,$4.92 ,2022-06-18 11:06:00
12412,2022-06-18 09:18:00,C13388295939,1.11E+15,,Hourly         ,$23.88 ,2022-06-18 20:45:00
12419,2022-06-18 09:25:00,C13471938534,0,,Hourly         ,$0.00 ,2022-06-18 09:28:00
12415,2022-06-18 09:25:00,C13471638489,1.11E+15,,Hourly         ,$14.24 ,2022-06-18 15:21:00
12420,2022-06-18 09:26:00,C13388001225,1.11E+15,,Hourly         ,$23.56 ,2022-06-18 20:30:00
12422,2022-06-18 09:28:00,C13473577638,1.11E+15,,Hourly         ,$0.52 ,2022-06-18 09:40:00
12426,2022-06-18 09:30:00,C13471691865,1.11E+15,,Hourly         ,$12.20 ,2022-06-18 14:34:00
12428,2022-06-18 09:32:00,C13473883889,0,,Hourly         ,$0.00 ,2022-06-18 13:43:00
12430,2022-06-18 09:35:00,C13471847790,0,,Season         ,$0.00 ,2022-06-18 16:15:00
12431,2022-06-18 09:36:00,C13388365340,1.11E+15,,Hourly         ,$4.08 ,2022-06-18 11:17:00
12433,2022-06-18 09:38:00,C13472988197,0,,Hourly         ,$0.00 ,2022-06-18 13:43:00
12437,2022-06-18 09:40:00,C13475594208,0,,Season         ,$0.00 ,2022-06-18 15:28:00
12439,2022-06-18 09:51:00,C13471935382,1.11E+15,,Hourly         ,$5.60 ,2022-06-18 12:10:00
12441,2022-06-18 09:52:00,C13469795041,0,,Season         ,$0.00 ,2022-06-18 15:02:00
12443,2022-06-18 09:53:00,C13471157573,0,,Hourly         ,$0.00 ,2022-06-18 13:45:00
12445,2022-06-18 09:55:00,C13388484065,1.11E+15,,Hourly         ,$0.52 ,2022-06-18 10:07:00
12448,2022-06-18 09:57:00,C13475624419,1.11E+15,,Hourly         ,$3.67 ,2022-06-18 12:07:00
12454,2022-06-18 10:02:00,C13566244976,1.11E+15,,Hourly         ,$3.78 ,2022-06-18 12:17:00
12456,2022-06-18 10:05:00,C13469680959,0,,Season         ,$0.00 ,2022-06-18 18:48:00
12460,2022-06-18 10:08:00,C13566509660,1.00E+15,,Hourly         ,$2.76 ,2022-06-18 11:17:00
12462,2022-06-18 10:08:00,C13566273091,1.11E+15,,Hourly         ,$2.80 ,2022-06-18 11:18:00
12465,2022-06-18 10:14:00,C13475569426,1.11E+15,,Hourly         ,$3.58 ,2022-06-18 12:22:00
12468,2022-06-18 10:15:00,C13469339494,1.11E+15,,Hourly         ,$6.52 ,2022-06-18 12:58:00
12469,2022-06-18 10:15:00,C13473695229,1.11E+15,,Hourly         ,$9.36 ,2022-06-18 14:08:00
12471,2022-06-18 10:16:00,C13388665568,1.11E+15,,Hourly         ,$14.64 ,2022-06-18 16:22:00
12475,2022-06-18 10:21:00,C13475041722,1.11E+15,,Hourly         ,$8.32 ,2022-06-18 13:48:00
12477,2022-06-18 10:21:00,C13474577298,0,,Season         ,$0.00 ,2022-06-18 13:55:00
12482,2022-06-18 10:25:00,C13469259807,1.11E+15,,Hourly         ,$2.68 ,2022-06-18 11:32:00
12481,2022-06-18 10:25:00,C13387682081,1.11E+15,,Hourly         ,$21.20 ,2022-06-18 20:23:00
12485,2022-06-18 10:32:00,C13475012731,0,,Hourly         ,$0.00 ,2022-06-18 10:41:00
12489,2022-06-18 10:36:00,C13565708734,1.11E+15,,Hourly         ,$2.84 ,2022-06-18 11:47:00
12492,2022-06-18 10:40:00,C13470897606,1.11E+15,,Hourly         ,$2.76 ,2022-06-18 11:49:00
12497,2022-06-18 10:48:00,C13565784962,0,,Season         ,$0.00 ,2022-06-18 18:22:00
12501,2022-06-18 10:51:00,C13473679529,1.11E+15,,Hourly         ,$12.28 ,2022-06-18 15:58:00
12504,2022-06-18 10:54:00,C13472814905,1.11E+15,,Hourly         ,$1.00 ,2022-06-18 11:18:00
12506,2022-06-18 10:59:00,C13469641122,1.11E+15,,Hourly         ,$1.56 ,2022-06-18 11:38:00
12511,2022-06-18 11:06:00,C13469130274,1.11E+15,,Hourly         ,$8.20 ,2022-06-18 14:31:00
12513,2022-06-18 11:10:00,C13565800788,1.11E+15,,Hourly         ,$5.12 ,2022-06-18 13:17:00
12518,2022-06-18 11:16:00,C13471479065,0,,Season         ,$0.00 ,2022-06-18 16:48:00
12524,2022-06-18 11:19:00,C13566500122,1.11E+15,,Hourly         ,$5.68 ,2022-06-18 14:42:00
12529,2022-06-18 11:26:00,C13475325556,1.00E+15,,Hourly         ,$5.35 ,2022-06-18 14:37:00
12532,2022-06-18 11:28:00,C13565778282,1.11E+15,,Hourly         ,$6.56 ,2022-06-18 14:11:00
12534,2022-06-18 11:31:00,C13468870507,1.11E+15,,Hourly         ,$12.72 ,2022-06-18 16:48:00
12536,2022-06-18 11:31:00,C13566431012,1.11E+15,,Hourly         ,$7.56 ,2022-06-18 16:01:00
12540,2022-06-18 11:33:00,C13474471936,1.11E+15,,Hourly         ,$10.24 ,2022-06-18 15:48:00
12543,2022-06-18 11:35:00,C13474603992,1.11E+15,,Hourly         ,$8.80 ,2022-06-18 15:15:00
12547,2022-06-18 11:38:00,C13470594938,1.11E+15,,Hourly         ,$6.04 ,2022-06-18 14:08:00
12553,2022-06-18 11:40:00,C13566417476,1.11E+15,,Hourly         ,$4.24 ,2022-06-18 13:26:00
12556,2022-06-18 11:40:00,C13473924664,1.11E+15,,Hourly         ,$8.88 ,2022-06-18 15:22:00
12557,2022-06-18 11:40:00,C13471671474,1.11E+15,,Hourly         ,$6.60 ,2022-06-18 14:25:00
12567,2022-06-18 11:44:00,C13470079022,1.11E+15,,Hourly         ,$6.44 ,2022-06-18 15:34:00
12576,2022-06-18 11:48:00,C13059950791,1.11E+15,,Hourly         ,$1.50 ,2022-06-18 15:51:00
12583,2022-06-18 11:50:00,C13566453230,1.01E+15,,Hourly         ,$3.80 ,2022-06-18 13:25:00
12584,2022-06-18 11:51:00,C13472366462,1.11E+15,,Hourly         ,$10.40 ,2022-06-18 16:10:00
12587,2022-06-18 11:55:00,C13470064654,1.11E+15,,Hourly         ,$8.84 ,2022-06-18 15:35:00
12590,2022-06-18 11:57:00,C13475432953,1.11E+15,,Hourly         ,$17.52 ,2022-06-18 19:23:00
12594,2022-06-18 12:02:00,C13566464336,1.11E+15,,Hourly         ,$9.96 ,2022-06-18 16:10:00
12595,2022-06-18 12:02:00,C13475312404,1.11E+15,,Hourly         ,$7.34 ,2022-06-18 16:23:00
12602,2022-06-18 12:09:00,C13566359930,1.11E+15,,Hourly         ,$2.28 ,2022-06-18 13:05:00
12605,2022-06-18 12:11:00,C13472889634,1.11E+15,,Hourly         ,$10.44 ,2022-06-18 16:31:00
12608,2022-06-18 12:14:00,C13474179472,1.11E+15,,Hourly         ,$8.96 ,2022-06-18 17:34:00
12611,2022-06-18 12:19:00,C13469847571,1.01E+15,,Hourly         ,$5.08 ,2022-06-18 14:26:00
12620,2022-06-18 12:31:00,C13566478551,1.01E+15,,Hourly         ,$5.20 ,2022-06-18 14:40:00
12623,2022-06-18 12:34:00,C13474957852,0,,Hourly         ,$0.00 ,2022-06-18 12:37:00
12627,2022-06-18 12:40:00,C13475570052,1.11E+15,,Hourly         ,$4.72 ,2022-06-18 14:37:00
12630,2022-06-18 12:43:00,C13474957852,1.11E+15,,Hourly         ,$7.40 ,2022-06-18 15:47:00
12632,2022-06-18 12:45:00,C13473808701,1.11E+15,,Hourly         ,$6.76 ,2022-06-18 15:34:00
12640,2022-06-18 12:59:00,C13471659205,1.11E+15,,Hourly         ,$4.36 ,2022-06-18 14:47:00
12641,2022-06-18 12:59:00,C13566511103,1.11E+15,,Hourly         ,$0.64 ,2022-06-18 13:15:00
12643,2022-06-18 13:00:00,C13475474806,1.00E+15,,Hourly         ,$2.60 ,2022-06-18 14:05:00
12645,2022-06-18 13:02:00,C13565751691,8.01E+15,,Hourly         ,$2.64 ,2022-06-18 14:08:00
12649,2022-06-18 13:08:00,C13468296588,1.11E+15,,Hourly         ,$14.68 ,2022-06-18 18:18:00
12651,2022-06-18 13:09:00,C13473544546,0,,Season         ,$0.00 ,2022-06-18 15:33:00
12655,2022-06-18 13:14:00,C13474545864,1.11E+15,,Hourly         ,$2.40 ,2022-06-18 14:14:00
12662,2022-06-18 13:21:00,C13371366753,1.11E+15,,Hourly         ,$7.96 ,2022-06-18 16:40:00
12668,2022-06-18 13:32:00,C13470077837,1.01E+15,,Hourly         ,$7.52 ,2022-06-18 16:40:00
12672,2022-06-18 13:44:00,C13375416429,1.11E+15,,Hourly         ,$8.60 ,2022-06-18 17:19:00
12678,2022-06-18 13:47:00,C13566546085,1.11E+15,,Hourly         ,$2.16 ,2022-06-18 14:41:00
12682,2022-06-18 13:56:00,C13469895865,1.11E+15,,Hourly         ,$4.00 ,2022-06-18 15:36:00
12684,2022-06-18 13:57:00,C13475353390,1.11E+15,,Hourly         ,$6.36 ,2022-06-18 16:36:00
12688,2022-06-18 14:01:00,C13475212381,1.11E+15,,Hourly         ,$7.88 ,2022-06-18 17:18:00
12689,2022-06-18 14:01:00,C13472319493,1.11E+15,,Hourly         ,$2.76 ,2022-06-18 15:10:00
