S/NO.,TIME,STATION,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT
16875,24/6/22 07:42,Front_Ent ,C13471488496,0,,Season         ,$0.00 
16876,24/6/22 07:42,Entry     ,C13471488496,0,,Season         ,$0.00 
16877,24/6/22 07:44,Front_Ent ,C13475592426,0,,Season         ,$0.00 
16878,24/6/22 07:44,Entry     ,C13475592426,0,,Season         ,$0.00 
16879,24/6/22 07:46,Front_Ent ,C13565996353,0,,Season         ,$0.00 
16880,24/6/22 07:46,Front_Ent ,C13475135862,0,,Hourly         ,$0.00 
16881,24/6/22 07:46,Entry     ,C13565996353,0,,Season         ,$0.00 
16882,24/6/22 07:47,Entry     ,C13475135862,0,,Hourly         ,$0.00 
16883,24/6/22 07:48,Entry     ,C13066829345,0,,Hourly         ,$0.00 
16884,24/6/22 07:50,Front_Ent ,C13474902338,0,,Season         ,$0.00 
16885,24/6/22 07:50,Entry     ,C13474902338,0,,Season         ,$0.00 
16886,24/6/22 07:50,Front_Ent ,C13472388224,0,,Season         ,$0.00 
16887,24/6/22 07:50,Entry     ,C13472388224,0,,Season         ,$0.00 
16888,24/6/22 07:52,Front_Ent ,C13375133314,0,,Season         ,$0.00 
16889,24/6/22 07:52,Entry     ,C13375133314,0,,Season         ,$0.00 
16890,24/6/22 07:53,Front_Ent ,C13388631444,0,,Hourly         ,$0.00 
16891,24/6/22 07:55,Front_Ent ,C13060464133,0,,Hourly         ,$0.00 
16892,24/6/22 07:55,Entry     ,C13060464133,0,,Hourly         ,$0.00 
16893,24/6/22 08:01,Front_Ent ,C13469406459,0,,Hourly         ,$0.00 
16894,24/6/22 08:02,Front_Ent ,C13471720733,0,,Hourly         ,$0.00 
16895,24/6/22 08:02,Front_Ent ,C13471536610,0,,Hourly         ,$0.00 
16896,24/6/22 08:02,Entry     ,C13471720733,0,,Hourly         ,$0.00 
16897,24/6/22 08:02,Entry     ,C13471536610,0,,Hourly         ,$0.00 
16898,24/6/22 08:03,Front_Ent ,C13473179191,0,,Season         ,$0.00 
16899,24/6/22 08:03,Entry     ,C13473179191,0,,Season         ,$0.00 
16900,24/6/22 08:04,Front_Ent ,C13473115462,0,,Season         ,$0.00 
16901,24/6/22 08:05,Front_Ent ,C13475417955,0,,Hourly         ,$0.00 
16902,24/6/22 08:05,Entry     ,C13473115462,0,,Season         ,$0.00 
16903,24/6/22 08:06,Front_Ent ,C13471838864,0,,Season         ,$0.00 
16904,24/6/22 08:06,Entry     ,C13471838864,0,,Season         ,$0.00 
16905,24/6/22 08:08,Front_Ent ,C13566045003,0,,Hourly         ,$0.00 
16906,24/6/22 08:08,Entry     ,C13566045003,0,,Hourly         ,$0.00 
16907,24/6/22 08:13,Front_Ent ,C13396478729,0,,Hourly         ,$0.00 
16908,24/6/22 08:14,Front_Ent ,C13474179472,0,,Hourly         ,$0.00 
16909,24/6/22 08:15,Entry     ,C13474179472,0,,Hourly         ,$0.00 
16910,24/6/22 08:16,Front_Ent ,C13474169003,0,,Season         ,$0.00 
16911,24/6/22 08:16,Entry     ,C13474169003,0,,Season         ,$0.00 
16912,24/6/22 08:17,Front_Ent ,C13565758101,0,,Season         ,$0.00 
16913,24/6/22 08:17,Front_Ent ,C13470921835,0,,Season         ,$0.00 
16914,24/6/22 08:17,Entry     ,C13565758101,0,,Season         ,$0.00 
16915,24/6/22 08:17,Entry     ,C13470921835,0,,Season         ,$0.00 
16916,24/6/22 08:18,Front_Ent ,C13565827013,0,,Hourly         ,$0.00 
16917,24/6/22 08:19,Front_Ent ,C13565755371,0,,Season         ,$0.00 
16918,24/6/22 08:19,Entry     ,C13565755371,0,,Season         ,$0.00 
16919,24/6/22 08:20,Exit      ,C13565920914,1.11E+15,,Hourly         ,$3.56 
16920,24/6/22 08:20,Front_Ent ,C13061423599,0,,Hourly         ,$0.00 
16921,24/6/22 08:20,Front_Ent ,C13061423599,0,,Hourly         ,$0.00 
16922,24/6/22 08:20,Exit      ,C13472388224,0,,Season         ,$0.00 
16923,24/6/22 08:20,Front_Ent ,C13471409311,0,,Season         ,$0.00 
16924,24/6/22 08:20,Entry     ,C13061423599,0,,Hourly         ,$0.00 
16925,24/6/22 08:20,Entry     ,C13471409311,0,,Season         ,$0.00 
16926,24/6/22 08:22,Entry     ,C13060556336,0,,Hourly         ,$0.00 
16927,24/6/22 08:23,Front_Ent ,C13473652899,0,,Hourly         ,$0.00 
16928,24/6/22 08:25,Front_Ent ,C13566356796,0,,Hourly         ,$0.00 
16929,24/6/22 08:26,Front_Ent ,C13468907756,0,,Season         ,$0.00 
16930,24/6/22 08:26,Front_Ent ,C13474971151,0,,Hourly         ,$0.00 
16931,24/6/22 08:27,Front_Ent ,C13475092377,0,,Hourly         ,$0.00 
16932,24/6/22 08:27,Entry     ,C13468907756,0,,Season         ,$0.00 
16933,24/6/22 08:27,Front_Ent ,C13565784104,0,,Season         ,$0.00 
16934,24/6/22 08:27,Entry     ,C13474971151,0,,Hourly         ,$0.00 
16935,24/6/22 08:27,Entry     ,C13565784104,0,,Season         ,$0.00 
16936,24/6/22 08:29,Front_Ent ,C13471882844,0,,Hourly         ,$0.00 
16937,24/6/22 08:30,Front_Ent ,C13472055388,0,,Season         ,$0.00 
16938,24/6/22 08:30,Entry     ,C13472055388,0,,Season         ,$0.00 
16939,24/6/22 08:31,Front_Ent ,C13473335581,0,,Hourly         ,$0.00 
16940,24/6/22 08:34,Front_Ent ,C13470763271,0,,Season         ,$0.00 
16941,24/6/22 08:34,Front_Ent ,C12365714379,0,,Hourly         ,$0.00 
16942,24/6/22 08:34,Entry     ,C13470763271,0,,Season         ,$0.00 
16943,24/6/22 08:34,Entry     ,C12365714379,0,,               ,$0.00 
16944,24/6/22 08:35,Front_Ent ,C13475045599,0,,Season         ,$0.00 
16945,24/6/22 08:36,Entry     ,C13475045599,0,,Season         ,$0.00 
16946,24/6/22 08:37,Front_Ent ,C13471968078,0,,Season         ,$0.00 
16947,24/6/22 08:37,Entry     ,C13471968078,0,,Season         ,$0.00 
16948,24/6/22 08:38,Exit      ,C13471536610,1.11E+15,,Hourly         ,$1.44 
16949,24/6/22 08:39,Front_Ent ,C13473992362,0,,Hourly         ,$0.00 
16950,24/6/22 08:40,Entry     ,C13473992362,0,,Hourly         ,$0.00 
16951,24/6/22 08:42,Front_Ent ,C13472269350,0,,Hourly         ,$0.00 
16952,24/6/22 08:42,Entry     ,C13472269350,0,,Hourly         ,$0.00 
16953,24/6/22 08:44,Front_Ent ,C13472402899,0,,Season         ,$0.00 
16954,24/6/22 08:44,Front_Ent ,C13566270262,0,,Season         ,$0.00 
16955,24/6/22 08:44,Front_Ent ,C13472297623,0,,Hourly         ,$0.00 
16956,24/6/22 08:44,Entry     ,C13472402899,0,,Season         ,$0.00 
16957,24/6/22 08:44,Entry     ,C13566270262,0,,Season         ,$0.00 
16958,24/6/22 08:44,Entry     ,C13472297623,0,,Hourly         ,$0.00 
16959,24/6/22 08:45,Front_Ent ,C13474360347,0,,Hourly         ,$0.00 
16960,24/6/22 08:45,Entry     ,C13474360347,0,,Hourly         ,$0.00 
16961,24/6/22 08:46,Front_Ent ,C13476758529,0,,Hourly         ,$0.00 
16962,24/6/22 08:47,Entry     ,C13468758529,0,,Season         ,$0.00 
16963,24/6/22 08:50,Front_Ent ,C13475083845,0,,Season         ,$0.00 
16964,24/6/22 08:50,Entry     ,C13475083845,0,,Season         ,$0.00 
16965,24/6/22 08:52,Front_Ent ,C13474424341,0,,Hourly         ,$0.00 
16966,24/6/22 08:52,Entry     ,C13474424341,0,,Hourly         ,$0.00 
16967,24/6/22 08:53,Front_Ent ,C13566081758,0,,Season         ,$0.00 
16968,24/6/22 08:54,Entry     ,C13566081758,0,,Season         ,$0.00 
16969,24/6/22 08:54,Front_Ent ,C13471654882,0,,Season         ,$0.00 
16970,24/6/22 08:54,Entry     ,C13471654882,0,,Season         ,$0.00 
16971,24/6/22 08:56,Front_Ent ,C13474119256,0,,Hourly         ,$0.00 
16972,24/6/22 08:56,Front_Ent ,C13472665169,0,,Hourly         ,$0.00 
16973,24/6/22 08:56,Entry     ,C13474119256,0,,Hourly         ,$0.00 
16974,24/6/22 08:56,Front_Ent ,C13474303280,0,,Hourly         ,$0.00 
16975,24/6/22 08:56,Entry     ,C13472665169,0,,Hourly         ,$0.00 
16976,24/6/22 08:56,Entry     ,C13474303280,0,,Hourly         ,$0.00 
16977,24/6/22 08:57,Front_Ent ,C13469509311,0,,Hourly         ,$0.00 
16978,24/6/22 08:58,Front_Ent ,C13467620623,0,,Hourly         ,$0.00 
16979,24/6/22 08:59,Front_Ent ,C13472806910,0,,Season         ,$0.00 
16980,24/6/22 08:59,Entry     ,C13472806910,0,,Season         ,$0.00 
16981,24/6/22 09:00,Front_Ent ,C13388289737,0,,Hourly         ,$0.00 
16982,24/6/22 09:03,Front_Ent ,C13388732950,0,,Hourly         ,$0.00 
16983,24/6/22 09:03,Entry     ,C13388732950,0,,Hourly         ,$0.00 
16984,24/6/22 09:05,Front_Ent ,C13472405169,0,,Season         ,$0.00 
16985,24/6/22 09:05,Front_Ent ,C13472055229,0,,Season         ,$0.00 
16986,24/6/22 09:06,Entry     ,C13472405169,0,,Season         ,$0.00 
16987,24/6/22 09:06,Entry     ,C13472055229,0,,Season         ,$0.00 
16988,24/6/22 09:06,Front_Ent ,C13474871862,0,,Season         ,$0.00 
16989,24/6/22 09:06,Front_Ent ,C13387910119,0,,Hourly         ,$0.00 
16990,24/6/22 09:06,Entry     ,C13474871862,0,,Season         ,$0.00 
16991,24/6/22 09:06,Entry     ,C13387910119,0,,Hourly         ,$0.00 
16992,24/6/22 09:09,Front_Ent ,C13370478038,0,,Hourly         ,$0.00 
16993,24/6/22 09:09,Entry     ,C13370478038,0,,Hourly         ,$0.00 
16994,24/6/22 09:10,Front_Ent ,C13396436933,0,,Hourly         ,$0.00 
16995,24/6/22 09:10,Front_Ent ,C13470079022,0,,Hourly         ,$0.00 
16996,24/6/22 09:11,Front_Ent ,C13388398133,0,,Hourly         ,$0.00 
16997,24/6/22 09:11,Entry     ,C13470079022,0,,Hourly         ,$0.00 
16998,24/6/22 09:11,Entry     ,C13388398133,0,,Hourly         ,$0.00 
16999,24/6/22 09:11,Front_Ent ,C13473025538,0,,Hourly         ,$0.00 
17000,24/6/22 09:12,Front_Ent ,C13566012729,0,,Hourly         ,$0.00 
17001,24/6/22 09:13,Exit      ,C13388732950,0,,Hourly         ,$0.00 
17002,24/6/22 09:14,Front_Ent ,C13473510042,0,,Hourly         ,$0.00 
17003,24/6/22 09:14,Front_Ent ,C13473203991,0,,Season         ,$0.00 
17004,24/6/22 09:14,Entry     ,C13473203991,0,,Season         ,$0.00 
17005,24/6/22 09:15,Front_Ent ,C13475191392,0,,Season         ,$0.00 
17006,24/6/22 09:15,Entry     ,C13475191392,0,,Season         ,$0.00 
17007,24/6/22 09:17,Front_Ent ,C13470957551,0,,Season         ,$0.00 
17008,24/6/22 09:18,Entry     ,C13470957551,0,,Season         ,$0.00 
17009,24/6/22 09:20,Front_Ent ,C13472388224,0,,Season         ,$0.00 
17010,24/6/22 09:20,Entry     ,C13472388224,0,,Season         ,$0.00 
17011,24/6/22 09:20,Front_Ent ,C13475594208,0,,Season         ,$0.00 
17012,24/6/22 09:21,Entry     ,C13475594208,0,,Season         ,$0.00 
17013,24/6/22 09:22,Exit      ,C13388398133,1.11E+15,,Hourly         ,$0.48 
17014,24/6/22 09:22,Front_Ent ,C13471424912,0,,Season         ,$0.00 
17015,24/6/22 09:23,Entry     ,C13471424912,0,,Season         ,$0.00 
17016,24/6/22 09:30,Front_Ent ,C13473536717,0,,Hourly         ,$0.00 
17017,24/6/22 09:30,Front_Ent ,C13474033134,0,,Hourly         ,$0.00 
17018,24/6/22 09:32,Front_Ent ,C13475181526,0,,Hourly         ,$0.00 
17019,24/6/22 09:34,Exit      ,C13472388224,0,,Season         ,$0.00 
17020,24/6/22 09:36,Front_Ent ,C13475082203,0,,Hourly         ,$0.00 
17021,24/6/22 09:36,Entry     ,C13475082203,0,,Hourly         ,$0.00 
17022,24/6/22 09:37,Front_Ent ,C13473873738,0,,Hourly         ,$0.00 
17023,24/6/22 09:37,Entry     ,C13473873738,0,,Hourly         ,$0.00 
17024,24/6/22 09:39,Front_Ent ,C13468561313,0,,Hourly         ,$0.00 
17025,24/6/22 09:40,Entry     ,C13468561313,0,,Hourly         ,$0.00 
17026,24/6/22 09:41,Front_Ent ,C13469795041,0,,Season         ,$0.00 
17027,24/6/22 09:41,Entry     ,C13469795041,0,,Season         ,$0.00 
17028,24/6/22 09:44,Front_Ent ,C13566271442,0,,Season         ,$0.00 
17029,24/6/22 09:44,Entry     ,C13566271442,0,,Season         ,$0.00 
17030,24/6/22 09:45,Front_Ent ,C13475498608,0,,Season         ,$0.00 
17031,24/6/22 09:45,Entry     ,C13475498608,0,,Season         ,$0.00 
17032,24/6/22 09:47,Front_Ent ,C13396445885,0,,Hourly         ,$0.00 
17033,24/6/22 09:51,Entry     ,C13060185084,0,,Hourly         ,$0.00 
17034,24/6/22 09:53,Front_Ent ,C13565893351,0,,Hourly         ,$0.00 
17035,24/6/22 09:54,Entry     ,C13565893351,0,,Hourly         ,$0.00 
17036,24/6/22 09:54,Front_Ent ,C13475624419,0,,Hourly         ,$0.00 
17037,24/6/22 09:55,Entry     ,C13475624419,0,,Hourly         ,$0.00 
17038,24/6/22 09:55,Front_Ent ,C13469882145,0,,Hourly         ,$0.00 
17039,24/6/22 09:56,Front_Ent ,C13475007550,0,,Hourly         ,$0.00 
17040,24/6/22 10:00,Front_Ent ,C13388997760,0,,Hourly         ,$0.00 
17041,24/6/22 10:04,Front_Ent ,C13470799479,0,,Hourly         ,$0.00 
17042,24/6/22 10:04,Entry     ,C13470799479,0,,Hourly         ,$0.00 
17043,24/6/22 10:06,Exit      ,C13475624419,1.11E+15,,               ,$0.34 
17044,24/6/22 10:06,Front_Ent ,C13388537725,0,,Hourly         ,$0.00 
17045,24/6/22 10:06,Front_Ent ,C13387682081,0,,Hourly         ,$0.00 
17046,24/6/22 10:07,Entry     ,C13388537725,0,,Hourly         ,$0.00 
17047,24/6/22 10:07,Front_Ent ,C13388507405,0,,Hourly         ,$0.00 
17048,24/6/22 10:09,Front_Ent ,C13565938745,0,,Hourly         ,$0.00 
17049,24/6/22 10:09,Entry     ,C13565938745,0,,Hourly         ,$0.00 
17050,24/6/22 10:10,Front_Ent ,C13565735331,0,,Hourly         ,$0.00 
17051,24/6/22 10:10,Entry     ,C13565735331,0,,Hourly         ,$0.00 
17052,24/6/22 10:12,Front_Ent ,C13475648156,0,,Hourly         ,$0.00 
17053,24/6/22 10:12,Entry     ,C13475648156,0,,Hourly         ,$0.00 
17054,24/6/22 10:13,Front_Ent ,C13467214682,0,,Hourly         ,$0.00 
17055,24/6/22 10:13,Exit      ,C13388537725,0,,Hourly         ,$0.00 
17056,24/6/22 10:13,Entry     ,C13467214682,0,,Hourly         ,$0.00 
17057,24/6/22 10:19,Front_Ent ,C13473094028,0,,Hourly         ,$0.00 
17058,24/6/22 10:22,Front_Ent ,C13474116683,0,,Season         ,$0.00 
17059,24/6/22 10:22,Front_Ent ,C13467917318,0,,Hourly         ,$0.00 
17060,24/6/22 10:22,Entry     ,C13474116683,0,,Season         ,$0.00 
17061,24/6/22 10:22,Entry     ,C13467917318,0,,Hourly         ,$0.00 
17062,24/6/22 10:27,Front_Ent ,C13566263199,0,,Hourly         ,$0.00 
17063,24/6/22 10:27,Front_Ent ,C13472993288,0,,Hourly         ,$0.00 
17064,24/6/22 10:27,Entry     ,C13472993288,0,,Hourly         ,$0.00 
17065,24/6/22 10:28,Exit      ,C13471720733,1.11E+15,,Hourly         ,$5.84 
17066,24/6/22 10:28,Front_Ent ,C13470581291,0,,Hourly         ,$0.00 
17067,24/6/22 10:29,Entry     ,C13470581291,0,,Hourly         ,$0.00 
17068,24/6/22 10:30,Front_Ent ,C13473553414,0,,Hourly         ,$0.00 
17069,24/6/22 10:30,Entry     ,C13473553414,0,,Hourly         ,$0.00 
17070,24/6/22 10:33,Exit      ,C13468561313,1.11E+15,,Hourly         ,$2.16 
17071,24/6/22 10:33,Front_Ent ,C13467620623,0,,Hourly         ,$0.00 
17072,24/6/22 10:34,Front_Ent ,C13061048176,0,,Hourly         ,$0.00 
17073,24/6/22 10:34,Entry     ,C13467620623,0,,Hourly         ,$0.00 
17074,24/6/22 10:35,Entry     ,C13061048176,0,,Hourly         ,$0.00 
17075,24/6/22 10:35,Exit      ,C13475135862,1.11E+15,,               ,$4.73 
17076,24/6/22 10:35,Front_Ent ,C13471663562,0,,Hourly         ,$0.00 
17077,24/6/22 10:35,Entry     ,C13471663562,0,,Hourly         ,$0.00 
17078,24/6/22 10:36,Entry     ,C13058640931,0,,Season         ,$0.00 
17079,24/6/22 10:36,Front_Ent ,C13566005823,0,,Hourly         ,$0.00 
17080,24/6/22 10:36,Front_Ent ,C13387811862,0,,Hourly         ,$0.00 
17081,24/6/22 10:36,Entry     ,C13387811862,0,,Hourly         ,$0.00 
17082,24/6/22 10:39,Exit      ,C13472743197,0,,Season         ,$0.00 
17083,24/6/22 10:42,Exit      ,C13472993288,1.11E+15,,Hourly         ,$0.60 
17084,24/6/22 10:46,Front_Ent ,C13468912810,0,,Hourly         ,$0.00 
17085,24/6/22 10:48,Exit      ,C13470799479,1.11E+15,,Hourly         ,$1.76 
17086,24/6/22 10:48,Front_Ent ,C13566591632,0,,Season         ,$0.00 
17087,24/6/22 10:49,Entry     ,C13566591632,0,,Season         ,$0.00 
17088,24/6/22 10:49,Exit      ,C13467620623,1.11E+15,,Hourly         ,$0.60 
17089,24/6/22 10:49,Exit      ,C13387811862,1.11E+15,,Hourly         ,$0.52 
17090,24/6/22 10:50,Exit      ,C13565938745,1.11E+15,,Hourly         ,$1.64 
17091,24/6/22 10:54,Front_Ent ,C13061038177,0,,Hourly         ,$0.00 
17092,24/6/22 10:54,Entry     ,C13061038177,0,,Hourly         ,$0.00 
17093,24/6/22 10:56,Front_Ent ,C13566241263,0,,Hourly         ,$0.00 
17094,24/6/22 10:57,Entry     ,C13566241263,0,,Hourly         ,$0.00 
17095,24/6/22 10:59,Front_Ent ,C13473883222,0,,Hourly         ,$0.00 
17096,24/6/22 11:00,Front_Ent ,C13471993437,0,,Hourly         ,$0.00 
17097,24/6/22 11:00,Front_Ent ,C13472388224,0,,Season         ,$0.00 
17098,24/6/22 11:01,Entry     ,C13471993437,0,,Hourly         ,$0.00 
17099,24/6/22 11:01,Entry     ,C13472388224,0,,Season         ,$0.00 
17100,24/6/22 11:06,Front_Ent ,C13566119683,0,,Season         ,$0.00 
17101,24/6/22 11:06,Entry     ,C13566119683,0,,Season         ,$0.00 
17102,24/6/22 11:07,Exit      ,C13565735331,1.11E+15,,Hourly         ,$2.40 
17103,24/6/22 11:09,Front_Ent ,C13565849686,0,,Hourly         ,$0.00 
17104,24/6/22 11:12,Front_Ent ,C13472402579,0,,Season         ,$0.00 
17105,24/6/22 11:12,Exit      ,C13061048176,1.01E+15,,Hourly         ,$1.50 
17106,24/6/22 11:12,Entry     ,C13472402579,0,,Season         ,$0.00 
17107,24/6/22 11:15,Front_Ent ,C13473596107,0,,Hourly         ,$0.00 
17108,24/6/22 11:18,Exit      ,C13471993437,1.11E+15,,Hourly         ,$0.90 
17109,24/6/22 11:22,Front_Ent ,C13566105336,0,,Hourly         ,$0.00 
17110,24/6/22 11:23,Entry     ,C13566105336,0,,Hourly         ,$0.00 
17111,24/6/22 11:23,Front_Ent ,C13475438060,0,,Hourly         ,$0.00 
17112,24/6/22 11:23,Exit      ,C13387910119,1.11E+15,,Hourly         ,$5.76 
17113,24/6/22 11:23,Entry     ,C13475438060,0,,Hourly         ,$0.00 
17114,24/6/22 11:25,Entry     ,C13059808448,0,,Season         ,$0.00 
17115,24/6/22 11:26,Front_Ent ,C13475417163,0,,Hourly         ,$0.00 
17116,24/6/22 11:28,Exit      ,C13471838864,0,,Season         ,$0.00 
17117,24/6/22 11:30,Exit      ,C13472405169,0,,Season         ,$0.00 
17118,24/6/22 11:30,Exit      ,C13470581291,1.11E+15,,Hourly         ,$2.79 
17119,24/6/22 11:34,Front_Ent ,C13472905803,0,,Season         ,$0.00 
17120,24/6/22 11:34,Entry     ,C13472905803,0,,Season         ,$0.00 
17121,24/6/22 11:35,Front_Ent ,C13472291294,0,,Hourly         ,$0.00 
17122,24/6/22 11:36,Entry     ,C13472291294,0,,Hourly         ,$0.00 
17123,24/6/22 11:36,Exit      ,C13370478038,1.11E+15,,Hourly         ,$6.29 
17124,24/6/22 11:36,Front_Ent ,C13472517948,0,,Hourly         ,$0.00 
17125,24/6/22 11:37,Entry     ,C13472517948,0,,Hourly         ,$0.00 
17126,24/6/22 11:49,Front_Ent ,C13387479594,0,,Hourly         ,$0.00 
17127,24/6/22 11:49,Front_Ent ,C13472004945,0,,Hourly         ,$0.00 
17128,24/6/22 11:52,Front_Ent ,C13474108827,0,,Hourly         ,$0.00 
17129,24/6/22 11:52,Entry     ,C13474108827,0,,Hourly         ,$0.00 
17130,24/6/22 12:00,Front_Ent ,C13471890378,0,,Hourly         ,$0.00 
17131,24/6/22 12:01,Entry     ,C13471890378,0,,Hourly         ,$0.00 
17132,24/6/22 12:03,Front_Ent ,C13388188758,0,,Hourly         ,$0.00 
17133,24/6/22 12:03,Entry     ,C13388188758,0,,Hourly         ,$0.00 
17134,24/6/22 12:05,Front_Ent ,C13473358260,0,,Hourly         ,$0.00 
17135,24/6/22 12:05,Entry     ,C13473358260,0,,Hourly         ,$0.00 
17136,24/6/22 12:06,Exit      ,C13061038177,1.11E+15,,Hourly         ,$1.50 
17137,24/6/22 12:07,Exit      ,C13473992362,1.11E+15,,Hourly         ,$9.00 
17138,24/6/22 12:10,Exit      ,C13468907756,0,,Season         ,$0.00 
17139,24/6/22 12:12,Exit      ,C13472517948,1.11E+15,,Hourly         ,$1.80 
17140,24/6/22 12:13,Exit      ,C13566271442,0,,Season         ,$0.00 
17141,24/6/22 12:13,Front_Ent ,C13469182989,0,,Season         ,$0.00 
17142,24/6/22 12:14,Entry     ,C13469182989,0,,Season         ,$0.00 
17143,24/6/22 12:18,Front_Ent ,C13475366195,0,,Hourly         ,$0.00 
17144,24/6/22 12:22,Front_Ent ,C13396467104,0,,Hourly         ,$0.00 
17145,24/6/22 12:22,Exit      ,C13475498608,0,,Season         ,$0.00 
17146,24/6/22 12:23,Front_Ent ,C13565784962,0,,Season         ,$0.00 
17147,24/6/22 12:23,Entry     ,C13565784962,0,,Season         ,$0.00 
17148,24/6/22 12:23,Front_Ent ,C13388683567,0,,Hourly         ,$0.00 
17149,24/6/22 12:27,Entry     ,C13388683567,0,,Hourly         ,$0.00 
17150,24/6/22 12:31,Exit      ,C13475648156,1.11E+15,,               ,$4.56 
17151,24/6/22 12:33,Exit      ,C13566105336,1.11E+15,,Hourly         ,$3.55 
17152,24/6/22 12:34,Front_Ent ,C13474854266,0,,Hourly         ,$0.00 
17153,24/6/22 12:34,Entry     ,C13474854266,0,,Hourly         ,$0.00 
17154,24/6/22 12:35,Exit      ,C13472291294,1.11E+15,,Hourly         ,$3.00 
17155,24/6/22 12:38,Exit      ,C13473873738,1.11E+15,,               ,$5.79 
17156,24/6/22 12:38,Front_Ent ,C13387765574,0,,Hourly         ,$0.00 
17157,24/6/22 12:40,Front_Ent ,C13472334847,0,,Hourly         ,$0.00 
17158,24/6/22 12:41,Entry     ,C13472334847,0,,Hourly         ,$0.00 
17159,24/6/22 12:41,Front_Ent ,C13471847790,0,,Season         ,$0.00 
17160,24/6/22 12:42,Entry     ,C13471847790,0,,Season         ,$0.00 
17161,24/6/22 12:46,Exit      ,C13467214682,1.11E+15,,Hourly         ,$7.23 
17162,24/6/22 12:55,Front_Ent ,C13475390680,0,,Hourly         ,$0.00 
17163,24/6/22 13:01,Front_Ent ,C13472840134,0,,Hourly         ,$0.00 
17164,24/6/22 13:02,Entry     ,C13472840134,0,,Hourly         ,$0.00 
17165,24/6/22 13:02,Front_Ent ,C13474863035,0,,Season         ,$0.00 
17166,24/6/22 13:02,Entry     ,C13474863035,0,,Season         ,$0.00 
17167,24/6/22 13:03,Exit      ,C13388188758,1.11E+15,,Hourly         ,$3.05 
17168,24/6/22 13:04,Front_Ent ,C13566271442,0,,Season         ,$0.00 
17169,24/6/22 13:04,Entry     ,C13566271442,0,,Season         ,$0.00 
17170,24/6/22 13:10,Exit      ,C13473358260,1.11E+15,,Hourly         ,$3.30 
17171,24/6/22 13:16,Front_Ent ,C13473649814,0,,Season         ,$0.00 
17172,24/6/22 13:16,Entry     ,C13473649814,0,,Season         ,$0.00 
17173,24/6/22 13:17,Exit      ,C13471663562,1.11E+15,,Hourly         ,$7.90 
17174,24/6/22 13:21,Exit      ,C13472334847,1.11E+15,,Hourly         ,$2.05 
17175,24/6/22 13:22,Exit      ,C13474116683,0,,Season         ,$0.00 
17176,24/6/22 13:26,Front_Ent ,C13472481713,0,,Hourly         ,$0.00 
17177,24/6/22 13:26,Entry     ,C13472481713,0,,Hourly         ,$0.00 
17178,24/6/22 13:29,Front_Ent ,C13059345639,0,,Hourly         ,$0.00 
17179,24/6/22 13:29,Entry     ,C13059345639,0,,Hourly         ,$0.00 
17180,24/6/22 13:31,Front_Ent ,C13372519259,0,,Season         ,$0.00 
17181,24/6/22 13:32,Entry     ,C13372519259,0,,Season         ,$0.00 
17182,24/6/22 13:33,Front_Ent ,C13388001225,0,,Hourly         ,$0.00 
17183,24/6/22 13:47,Front_Ent ,C13473715847,0,,Season         ,$0.00 
17184,24/6/22 13:47,Entry     ,C13473715847,0,,Season         ,$0.00 
17185,24/6/22 13:50,Exit      ,C13388683567,1.11E+15,,Hourly         ,$4.15 
17186,24/6/22 13:50,Exit      ,C13566081758,0,,Season         ,$0.00 
17187,24/6/22 13:58,Front_Ent ,C13566003754,0,,Hourly         ,$0.00 
17188,24/6/22 13:58,Entry     ,C13566003754,0,,Hourly         ,$0.00 
17189,24/6/22 13:59,Front_Ent ,C13369734800,0,,Hourly         ,$0.00 
17190,24/6/22 14:00,Entry     ,C13369734800,0,,Hourly         ,$0.00 
17191,24/6/22 14:02,Front_Ent ,C13566130985,0,,Hourly         ,$0.00 
17192,24/6/22 14:02,Entry     ,C13566130985,0,,Hourly         ,$0.00 
17193,24/6/22 14:03,Exit      ,C13474108827,1.11E+15,,               ,$4.59 
17194,24/6/22 14:03,Exit      ,C13473115462,0,,Season         ,$0.00 
17195,24/6/22 14:04,Front_Ent ,C13471298375,0,,Hourly         ,$0.00 
17196,24/6/22 14:04,Entry     ,C13471298375,0,,Hourly         ,$0.00 
17197,24/6/22 14:05,Exit      ,C13472840134,1.11E+15,,Hourly         ,$3.14 
17198,24/6/22 14:05,Front_Ent ,C13387730105,0,,Hourly         ,$0.00 
17199,24/6/22 14:06,Front_Ent ,C13388649519,0,,Hourly         ,$0.00 
17200,24/6/22 14:06,Entry     ,C13387730105,0,,Hourly         ,$0.00 
17201,24/6/22 14:06,Entry     ,C13388649519,0,,Hourly         ,$0.00 
17202,24/6/22 14:09,Front_Ent ,C13475408203,0,,Hourly         ,$0.00 
17203,24/6/22 14:09,Entry     ,C13475408203,0,,Hourly         ,$0.00 
17204,24/6/22 14:12,Front_Ent ,C13565883774,0,,Hourly         ,$0.00 
17205,24/6/22 14:12,Front_Ent ,C13471663075,0,,Season         ,$0.00 
17206,24/6/22 14:12,Entry     ,C13565883774,0,,Hourly         ,$0.00 
17207,24/6/22 14:12,Entry     ,C13471663075,0,,Season         ,$0.00 
17208,24/6/22 14:12,Front_Ent ,C13473101964,0,,Hourly         ,$0.00 
