S/NO.,TIME,STATION,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT
2018,28/6/22 11:09,Entry     ,C13389023846,0,,Hourly         ,$0.00 
2019,28/6/22 11:21,Entry     ,C13474710286,0,,Season         ,$0.00 
2020,28/6/22 11:29,Entry     ,C13388290709,0,,Hourly         ,$0.00 
2021,28/6/22 11:36,Exit      ,C13388290709,0,,Hourly         ,$0.00 
2022,28/6/22 11:38,Exit      ,C13470750004,1.11E+15,,Hourly         ,$4.95 
2023,28/6/22 12:12,Entry     ,C13469612519,0,,Hourly         ,$0.00 
2024,28/6/22 12:13,Exit      ,C13469612519,0,,Hourly         ,$0.00 
2025,28/6/22 12:14,Entry     ,C13472017073,0,,               ,$0.00 
2026,28/6/22 12:21,Exit      ,C13389023846,1.11E+15,,Hourly         ,$3.65 
2027,28/6/22 14:15,Exit      ,C13374300805,1.11E+15,,Hourly         ,$12.24 
2028,28/6/22 15:07,Exit      ,C13474710286,0,,Season         ,$0.00 
2029,28/6/22 15:14,Exit      ,C13471574874,0,,Season         ,$0.00 
2030,28/6/22 15:32,Exit      ,C13472017073,1.11E+15,,               ,$6.31 
2031,28/6/22 15:45,Entry     ,C13470674255,0,,Hourly         ,$0.00 
2032,28/6/22 15:47,Exit      ,C13470674255,0,,Hourly         ,$0.00 
2033,28/6/22 15:55,Entry     ,C13565839916,0,,Hourly         ,$0.00 
2034,28/6/22 16:14,Entry     ,C13471574874,0,,Season         ,$0.00 
2035,28/6/22 16:36,Exit      ,C13470877311,1.11E+15,,Hourly         ,$23.24 
2036,28/6/22 16:37,Exit      ,C13474368656,1.11E+15,,Hourly         ,$22.36 
2037,28/6/22 16:40,Exit      ,C13472695957,1.11E+15,,Hourly         ,$23.92 
2038,28/6/22 17:02,Exit      ,C13473141019,1.11E+15,,               ,$15.45 
2039,28/6/22 17:17,Exit      ,C13565839916,1.11E+15,,Hourly         ,$3.32 
2040,28/6/22 17:29,Exit      ,C13474601064,0,,Season         ,$0.00 
2041,28/6/22 17:31,Entry     ,C13473091297,0,,Hourly         ,$0.00 
2042,28/6/22 17:32,Exit      ,C13473091297,0,,Hourly         ,$0.00 
2043,28/6/22 17:59,Exit      ,C13470689515,0,,Season         ,$0.00 
2044,28/6/22 18:10,Entry     ,C13470357883,0,,Hourly         ,$0.00 
2045,28/6/22 19:08,Entry     ,C13469036654,0,,Hourly         ,$0.00 
2046,28/6/22 19:59,Exit      ,C13472687211,0,,Season         ,$0.00 
2047,28/6/22 21:09,Exit      ,C13471574874,0,,Season         ,$0.00 
2048,28/6/22 21:24,Exit      ,C13469036654,1.11E+15,,Hourly         ,$3.00 
2049,28/6/22 21:35,Exit      ,C13470357883,1.11E+15,,Hourly         ,$3.00 
2050,29/6/22 07:19,Entry     ,C13470689515,0,,Season         ,$0.00 
2051,29/6/22 07:23,Entry     ,C13474727090,0,,Hourly         ,$0.00 
2052,29/6/22 07:25,Entry     ,C13471352735,0,,Season         ,$0.00 
2053,29/6/22 07:58,Entry     ,C13474793594,0,,Hourly         ,$0.00 
2054,29/6/22 08:00,Entry     ,C13471481483,0,,Season         ,$0.00 
2055,29/6/22 08:02,Entry     ,C13473247520,0,,Hourly         ,$0.00 
2056,29/6/22 08:03,Exit      ,C13473247520,0,,Hourly         ,$0.00 
2057,29/6/22 08:05,Entry     ,C13472230526,0,,Hourly         ,$0.00 
2058,29/6/22 08:05,Entry     ,C13565986494,0,,Hourly         ,$0.00 
2059,29/6/22 08:05,Entry     ,C13473041237,0,,Hourly         ,$0.00 
2060,29/6/22 08:05,Exit      ,C13472230526,0,,Hourly         ,$0.00 
2061,29/6/22 08:05,Exit      ,C13473041237,0,,Hourly         ,$0.00 
2062,29/6/22 09:03,Entry     ,C13475650086,0,,Hourly         ,$0.00 
2063,29/6/22 09:11,Entry     ,C13473158652,0,,Hourly         ,$0.00 
2064,29/6/22 09:12,Exit      ,C13473158652,0,,Hourly         ,$0.00 
2065,29/6/22 09:18,Entry     ,C13471487679,0,,Season         ,$0.00 
2066,29/6/22 09:26,Entry     ,C13388290709,0,,Hourly         ,$0.00 
2067,29/6/22 09:31,Entry     ,C13472035669,0,,Hourly         ,$0.00 
2068,29/6/22 09:31,Exit      ,C13388290709,0,,Hourly         ,$0.00 
2069,29/6/22 09:35,Entry     ,C13472687211,0,,Season         ,$0.00 
2070,29/6/22 09:36,Entry     ,C13467671129,0,,Hourly         ,$0.00 
2071,29/6/22 09:36,Exit      ,C13467671129,0,,Hourly         ,$0.00 
2072,29/6/22 10:04,Entry     ,C13472017073,0,,               ,$0.00 
2073,29/6/22 10:04,Entry     ,C13471574874,0,,Season         ,$0.00 
2074,29/6/22 10:07,Entry     ,C13472293877,0,,Hourly         ,$0.00 
2075,29/6/22 10:07,Exit      ,C13472293877,0,,Hourly         ,$0.00 
2076,29/6/22 10:18,Entry     ,C13565992499,0,,Hourly         ,$0.00 
2077,29/6/22 10:26,Entry     ,C13388451816,0,,Hourly         ,$0.00 
2078,29/6/22 10:28,Entry     ,C13565806429,0,,Hourly         ,$0.00 
2079,29/6/22 10:34,Exit      ,C13474793594,1.11E+15,,Hourly         ,$6.24 
2080,29/6/22 10:37,Entry     ,C13474022903,0,,Season         ,$0.00 
2081,29/6/22 10:38,Exit      ,C13565986494,1.11E+15,,Hourly         ,$6.16 
2082,29/6/22 10:54,Exit      ,C13388451816,1.11E+15,,Hourly         ,$1.12 
2083,29/6/22 11:12,Exit      ,C13474727090,1.11E+15,,Hourly         ,$9.33 
2084,29/6/22 11:17,Entry     ,C13388451816,0,,Hourly         ,$0.00 
2085,29/6/22 11:35,Entry     ,C13472275801,0,,Hourly         ,$0.00 
2086,29/6/22 11:49,Entry     ,C13472395253,0,,Season         ,$0.00 
2087,29/6/22 11:53,Entry     ,C13388290709,0,,Hourly         ,$0.00 
2088,29/6/22 11:54,Exit      ,C13565992499,1.11E+15,,Hourly         ,$4.43 
2089,29/6/22 11:56,Entry     ,C13474369158,0,,               ,$0.00 
2090,29/6/22 12:00,Exit      ,C13388290709,0,,Hourly         ,$0.00 
2091,29/6/22 12:38,Entry     ,C13388961897,0,,Hourly         ,$0.00 
2092,29/6/22 13:17,Exit      ,C13472275801,1.11E+15,,Hourly         ,$5.15 
2093,29/6/22 13:23,Entry     ,C13471555751,0,,Hourly         ,$0.00 
2094,29/6/22 13:24,Exit      ,C13388451816,1.11E+15,,Hourly         ,$6.35 
2095,29/6/22 13:36,Entry     ,C13474524323,0,,Hourly         ,$0.00 
2096,29/6/22 13:36,Exit      ,C13474524323,0,,Hourly         ,$0.00 
2097,29/6/22 13:51,Exit      ,C13472395253,0,,Season         ,$0.00 
2098,29/6/22 13:53,Exit      ,C13472017073,1.11E+15,,               ,$7.66 
2099,29/6/22 14:20,Exit      ,C13470689515,0,,Season         ,$0.00 
2100,29/6/22 14:22,Entry     ,C13388320188,0,,Hourly         ,$0.00 
2101,29/6/22 14:28,Entry     ,C13473435983,0,,Hourly         ,$0.00 
2102,29/6/22 14:35,Exit      ,C13388320188,1.11E+15,,Hourly         ,$0.56 
2103,29/6/22 14:37,Exit      ,C13475650086,1.11E+15,,Hourly         ,$15.20 
2104,29/6/22 14:47,Exit      ,C13471555751,1.11E+15,,Hourly         ,$3.77 
2105,29/6/22 14:57,Exit      ,C13474369158,1.11E+15,,               ,$5.96 
2106,29/6/22 14:57,Entry     ,C13475556713,0,,Hourly         ,$0.00 
2107,29/6/22 14:58,Exit      ,C13475556713,0,,Hourly         ,$0.00 
2108,29/6/22 15:02,Entry     ,C13388826909,0,,Hourly         ,$0.00 
2109,29/6/22 15:08,Exit      ,C13388826909,0,,Hourly         ,$0.00 
2110,29/6/22 15:11,Exit      ,C13471487679,0,,Season         ,$0.00 
2111,29/6/22 15:12,Entry     ,C13474094655,0,,Hourly         ,$0.00 
2112,29/6/22 15:14,Entry     ,C13388256185,0,,Hourly         ,$0.00 
2113,29/6/22 15:15,Exit      ,C13388961897,1.11E+15,,Hourly         ,$7.14 
2114,29/6/22 15:22,Exit      ,C13471574874,0,,Season         ,$0.00 
2115,29/6/22 15:28,Exit      ,C13473435983,1.11E+15,,Hourly         ,$2.40 
2116,29/6/22 15:30,Exit      ,C13474094655,1.11E+15,,Hourly         ,$0.76 
2117,29/6/22 15:49,Exit      ,C13474022903,0,,Season         ,$0.00 
2118,29/6/22 15:52,Exit      ,C13471352735,0,,Season         ,$0.00 
2119,29/6/22 16:07,Entry     ,C13472547517,0,,Hourly         ,$0.00 
2120,29/6/22 16:08,Exit      ,C13472547517,0,,Hourly         ,$0.00 
2121,29/6/22 16:08,Exit      ,C13565806429,1.11E+15,,Hourly         ,$15.44 
2122,29/6/22 16:12,Entry     ,C13566357143,0,,Hourly         ,$0.00 
2123,29/6/22 16:24,Exit      ,C13388256185,1.11E+15,,Hourly         ,$2.80 
2124,29/6/22 17:03,Entry     ,C13469121429,0,,Hourly         ,$0.00 
2125,29/6/22 17:04,Exit      ,C13469121429,0,,Hourly         ,$0.00 
2126,29/6/22 17:20,Exit      ,C13472035669,                ,,Hourly         ,$20.60 
2127,29/6/22 17:24,Exit      ,C13471481483,0,,Season         ,$0.00 
2128,29/6/22 17:44,Exit      ,C13566357143,0,,Use Ticket     ,$0.00 
2129,29/6/22 17:54,Entry     ,C13895998639,0,,Hourly         ,$0.00 
2130,29/6/22 18:10,Entry     ,C13470238605,0,,Hourly         ,$0.00 
2131,29/6/22 18:15,Entry     ,C13566177343,0,,Hourly         ,$0.00 
2132,29/6/22 18:39,Entry     ,C13474039131,0,,Hourly         ,$0.00 
2133,29/6/22 18:46,Entry     ,C13475142223,0,,Hourly         ,$0.00 
2134,29/6/22 18:46,Exit      ,C13475142223,0,,Hourly         ,$0.00 
2135,29/6/22 18:51,Entry     ,C13475542382,0,,Hourly         ,$0.00 
2136,29/6/22 18:53,Entry     ,C13474472249,0,,Hourly         ,$0.00 
2137,29/6/22 19:01,Entry     ,C13471706387,0,,Hourly         ,$0.00 
2138,29/6/22 19:06,Exit      ,C13471706387,0,,Hourly         ,$0.00 
2139,29/6/22 19:10,Entry     ,C13473318488,0,,Hourly         ,$0.00 
2140,29/6/22 19:11,Exit      ,C13473318488,0,,Hourly         ,$0.00 
2141,29/6/22 19:37,Entry     ,C13475461524,0,,Hourly         ,$0.00 
2142,29/6/22 20:50,Exit      ,C13895998639,1.11E+15,,Hourly         ,$3.24 
2143,29/6/22 21:31,Exit      ,C13472687211,0,,Season         ,$0.00 
2144,29/6/22 21:48,Exit      ,C13474039131,1.11E+15,,Hourly         ,$3.00 
2145,29/6/22 21:49,Exit      ,C13566177343,1.11E+15,,Hourly         ,$3.00 
2146,29/6/22 21:56,Exit      ,C13470238605,1.11E+15,,Hourly         ,$3.00 
2147,29/6/22 22:07,Exit      ,C13474472249,1.11E+15,,Hourly         ,$3.00 
2148,29/6/22 22:08,Entry     ,C13473835597,0,,Hourly         ,$0.00 
2149,29/6/22 22:13,Exit      ,C13473835597,0,,Hourly         ,$0.00 
2150,29/6/22 22:21,Exit      ,C13475542382,1.11E+15,,Hourly         ,$3.00 
2151,29/6/22 23:35,Exit      ,C13475461524,1.11E+15,,Hourly         ,$3.00 
2152,30/6/22 07:15,Entry     ,C111752345678789,0,,Hourly         ,$0.00 
2153,30/6/22 07:17,Exit      ,C111752345678789,1.11E+15,,Hourly         ,$0.00 
2154,30/6/22 07:19,Entry     ,C13470689515,0,,Season         ,$0.00 
2155,30/6/22 07:19,Entry     ,C13475577701,0,,Hourly         ,$0.00 
2156,30/6/22 07:20,Exit      ,C13475577701,0,,Hourly         ,$0.00 
2157,30/6/22 08:14,Entry     ,C13472532988,0,,Hourly         ,$0.00 
2158,30/6/22 08:17,Entry     ,C13565745974,0,,Hourly         ,$0.00 
2159,30/6/22 08:18,Exit      ,C13565745974,0,,Hourly         ,$0.00 
2160,30/6/22 08:52,Entry     ,C13468149942,0,,Hourly         ,$0.00 
2161,30/6/22 08:52,Entry     ,C13388169979,0,,Hourly         ,$0.00 
2162,30/6/22 08:56,Exit      ,C13468149942,0,,Hourly         ,$0.00 
2163,30/6/22 09:00,Entry     ,C13472035669,0,,Hourly         ,$0.00 
2164,30/6/22 09:01,Entry     ,C13566335751,0,,Hourly         ,$0.00 
2165,30/6/22 09:05,Entry     ,C13396310121,0,,Hourly         ,$0.00 
2166,30/6/22 09:05,Exit      ,C13396310121,0,,Hourly         ,$0.00 
2167,30/6/22 09:16,Entry     ,C13372680282,0,,Hourly         ,$0.00 
2168,30/6/22 09:16,Exit      ,C13372680282,0,,Hourly         ,$0.00 
2169,30/6/22 09:40,Entry     ,C13473318488,0,,Hourly         ,$0.00 
2170,30/6/22 09:42,Exit      ,C13388169979,1.11E+15,,Hourly         ,$2.00 
2171,30/6/22 09:43,Entry     ,C13388290709,0,,Hourly         ,$0.00 
2172,30/6/22 09:45,Exit      ,C13473318488,0,,Hourly         ,$0.00 
2173,30/6/22 09:48,Exit      ,C13472532988,1.11E+15,,Hourly         ,$3.80 
2174,30/6/22 09:49,Exit      ,C13388290709,0,,Hourly         ,$0.00 
2175,30/6/22 10:07,Entry     ,C13566266344,0,,Hourly         ,$0.00 
2176,30/6/22 10:07,Entry     ,C13472687211,0,,Season         ,$0.00 
2177,30/6/22 10:09,Entry     ,C13388455026,0,,Hourly         ,$0.00 
2178,30/6/22 10:12,Entry     ,C13566087819,0,,Hourly         ,$0.00 
2179,30/6/22 10:42,Exit      ,C13388455026,1.11E+15,,Hourly         ,$1.32 
2180,30/6/22 10:43,Entry     ,C13474710286,0,,Season         ,$0.00 
2181,30/6/22 10:45,Entry     ,C13566185047,0,,Hourly         ,$0.00 
2182,30/6/22 10:45,Entry     ,C13388343106,0,,Hourly         ,$0.00 
2183,30/6/22 10:47,Entry     ,C13475429472,0,,Hourly         ,$0.00 
2184,30/6/22 11:08,Exit      ,C13388343106,1.11E+15,,Hourly         ,$1.05 
2185,30/6/22 11:28,Exit      ,C13566266344,1.11E+15,,Hourly         ,$3.57 
2186,30/6/22 12:17,Entry     ,C13471574874,0,,Season         ,$0.00 
2187,30/6/22 12:19,Exit      ,C13475429472,1.11E+15,,Hourly         ,$4.52 
2188,30/6/22 13:01,Entry     ,C13471917257,0,,Hourly         ,$0.00 
2189,30/6/22 13:08,Exit      ,C13566335751,1.11E+15,,Hourly         ,$11.21 
2190,30/6/22 13:19,Entry     ,C13565806429,0,,Hourly         ,$0.00 
2191,30/6/22 13:21,Entry     ,C13388290709,0,,Hourly         ,$0.00 
2192,30/6/22 13:26,Entry     ,C13566112339,0,,               ,$0.00 
2193,30/6/22 13:26,Exit      ,C13388290709,0,,Hourly         ,$0.00 
2194,30/6/22 13:32,Exit      ,C13565806429,1.11E+15,,Hourly         ,$0.65 
2195,30/6/22 13:43,Exit      ,C13471917257,1.11E+15,,Hourly         ,$2.15 
2196,30/6/22 13:44,Exit      ,C13566087819,1.11E+15,,Hourly         ,$10.17 
2197,30/6/22 14:21,Entry     ,C13374300805,0,,Hourly         ,$0.00 
2198,30/6/22 14:25,Entry     ,C13469679854,0,,Hourly         ,$0.00 
2199,30/6/22 14:38,Exit      ,C13566185047,1.11E+15,,Hourly         ,$11.16 
2200,30/6/22 15:04,Entry     ,C13566010129,0,,Hourly         ,$0.00 
2201,30/6/22 15:09,Entry     ,C13472772864,0,,Hourly         ,$0.00 
2202,30/6/22 15:13,Exit      ,C13566010129,0,,Hourly         ,$0.00 
2203,30/6/22 15:23,Exit      ,C13472772864,1.00E+15,,Hourly         ,$0.56 
2204,30/6/22 15:56,Exit      ,C13470689515,0,,Season         ,$0.00 
2205,30/6/22 15:59,Exit      ,C13469679854,1.11E+15,,Hourly         ,$3.76 
2206,30/6/22 15:59,Exit      ,C13374300805,1.11E+15,,Hourly         ,$3.96 
2207,30/6/22 16:11,Entry     ,C13470791699,0,,Hourly         ,$0.00 
2208,30/6/22 16:34,Exit      ,C13474710286,0,,Season         ,$0.00 
2209,30/6/22 16:38,Entry     ,C13388822505,0,,Hourly         ,$0.00 
2210,30/6/22 16:53,Exit      ,C13388822505,1.11E+15,,Hourly         ,$0.60 
2211,30/6/22 16:58,Exit      ,C13472035669,                ,,Hourly         ,$20.96 
2212,30/6/22 16:58,Entry     ,C13475277707,0,,Hourly         ,$0.00 
2213,30/6/22 16:59,Exit      ,C13475277707,0,,Hourly         ,$0.00 
2214,30/6/22 17:06,Entry     ,C13472820483,0,,Hourly         ,$0.00 
2215,30/6/22 17:07,Exit      ,C13472820483,0,,Hourly         ,$0.00 
2216,30/6/22 17:16,Entry     ,C13470846621,0,,Hourly         ,$0.00 
2217,30/6/22 17:17,Exit      ,C13470846621,0,,Hourly         ,$0.00 
2218,30/6/22 17:19,Entry     ,C13396376561,0,,Hourly         ,$0.00 
2219,30/6/22 17:19,Exit      ,C13396376561,0,,Hourly         ,$0.00 
2220,30/6/22 17:19,Exit      ,C13566112339,1.11E+15,,               ,$6.79 
2221,30/6/22 18:11,Entry     ,C13470357883,0,,Hourly         ,$0.00 
2222,30/6/22 18:17,Exit      ,C13471574874,0,,Season         ,$0.00 
2223,30/6/22 18:26,Entry     ,C13566072733,0,,Hourly         ,$0.00 
2224,30/6/22 18:42,Exit      ,C13470791699,1.11E+15,,Hourly         ,$7.36 
2225,30/6/22 18:42,Entry     ,C13472029647,0,,Hourly         ,$0.00 
2226,30/6/22 18:52,Entry     ,C13566285566,0,,Hourly         ,$0.00 
2227,30/6/22 18:58,Entry     ,C13061228298,0,,Hourly         ,$0.00 
2228,30/6/22 19:05,Entry     ,C13469149307,0,,Hourly         ,$0.00 
2229,30/6/22 19:12,Entry     ,C13469036654,0,,Hourly         ,$0.00 
2230,30/6/22 19:45,Entry     ,C13471746763,0,,Hourly         ,$0.00 
2231,30/6/22 19:45,Exit      ,C13471746763,0,,Hourly         ,$0.00 
2232,30/6/22 20:02,Exit      ,C13472687211,0,,Season         ,$0.00 
2233,30/6/22 20:48,Exit      ,C13469149307,1.11E+15,,Hourly         ,$3.00 
2234,30/6/22 21:07,Entry     ,C13467896784,0,,Hourly         ,$0.00 
2235,30/6/22 21:30,Exit      ,C13467896784,1.11E+15,,Hourly         ,$3.00 
2236,30/6/22 21:36,Exit      ,C13566072733,1.11E+15,,Hourly         ,$3.00 
2237,30/6/22 21:38,Exit      ,C13566285566,1.01E+15,,Hourly         ,$3.00 
2238,30/6/22 21:44,Exit      ,C13472029647,1.11E+15,,Hourly         ,$3.00 
2239,30/6/22 21:47,Exit      ,C13061228298,1.11E+15,,Hourly         ,$1.50 
2240,30/6/22 21:52,Exit      ,C13470357883,1.11E+15,,Hourly         ,$3.00 
2241,30/6/22 22:00,Exit      ,C13469036654,1.11E+15,,Hourly         ,$3.00 
